Employee_ID,Gender,Age,Department,Job_Level,Hire_Date,Termination_Date,Status,Location
E00446,O,55,Finance,1,2015-03-31,,Active,Tokyo
E00447,M,30,R&D,2,2016-06-24,,Active,Sydney
E00448,F,37,Marketing,6,2019-12-03,,Active,Sydney
E00449,M,54,Finance,5,2019-04-27,,Active,Tokyo
E00450,O,40,Finance,2,2025-11-14,,Active,London
E00451,O,29,R&D,3,2020-08-31,,Active,Toronto
E00452,F,55,Sales,1,2016-04-16,2019-04-28,Resigned,Tokyo
E00453,M,31,HR,3,2015-04-06,,Active,Toronto
E00454,M,28,HR,4,2024-06-11,,Active,Singapore
E00455,F,40,Finance,6,2025-02-05,2025-11-24,Terminated,Sydney
E00456,O,38,IT,6,2018-05-25,,Active,New York
E00457,O,34,Operations,5,2018-07-11,,Active,Toronto
E00458,M,46,R&D,1,2015-08-15,,Active,Sydney
E00459,M,22,Operations,3,2020-10-12,,Active,Singapore
E00460,F,41,Operations,6,2022-01-02,,Active,New York
E00461,O,33,HR,2,2023-11-17,2024-07-06,Terminated,Sydney
E00462,M,43,HR,2,2020-08-13,,Active,London
E00463,O,22,Sales,6,2016-03-10,,Active,Singapore
E00464,M,29,R&D,4,2021-12-26,,Active,Berlin
E00465,F,50,Operations,5,2022-07-30,2025-02-12,Resigned,Singapore
E00466,M,56,Finance,5,2015-07-20,,Active,Singapore
E00467,M,49,Finance,6,2025-07-29,,Active,Sydney
E00468,F,27,R&D,1,2016-11-28,2021-05-06,Resigned,Berlin
E00469,F,47,Marketing,6,2021-11-19,,Active,Tokyo
E00470,M,26,R&D,5,2024-03-24,2025-02-05,Terminated,Toronto
E00471,O,40,HR,1,2022-05-30,,Active,Sydney
E00472,O,47,Finance,6,2023-09-04,,Active,London
E00473,M,31,Operations,5,2016-02-17,2023-08-15,Resigned,Singapore
E00474,M,31,Marketing,5,2017-11-13,2022-08-11,Resigned,Toronto
E00475,M,51,Sales,5,2025-02-25,,Active,Singapore
E00476,M,53,Finance,5,2020-09-02,,Active,Toronto
E00477,O,53,IT,3,2022-03-13,,Active,London
E00478,O,49,HR,3,2017-03-29,2021-06-07,Resigned,Singapore
E00479,M,52,R&D,3,2022-07-07,,Active,Toronto
E00480,M,27,Finance,5,2019-05-22,,Active,Toronto
E00481,F,26,R&D,1,2015-01-15,,Active,Toronto
E00482,M,56,IT,3,2023-06-05,,Active,Sydney
E00483,M,40,Sales,6,2017-05-02,,Active,Sydney
E00484,F,37,Operations,6,2024-05-17,,Active,New York
E00485,M,31,Finance,5,2022-08-30,,Active,Sydney
E00486,M,36,IT,3,2015-12-13,,Active,Berlin
E00487,F,42,Marketing,1,2016-08-12,,Active,New York
E00488,O,46,Operations,2,2025-01-11,,Active,Sydney
E00489,F,47,Marketing,5,2020-01-07,,Active,London
E00490,O,50,IT,2,2017-10-01,2022-06-17,Resigned,Sydney
E00491,F,36,Operations,1,2021-01-17,,Active,Toronto
E00492,F,48,Finance,2,2015-03-03,2018-12-02,Resigned,Sydney
E00493,O,38,Finance,2,2017-04-18,,Active,New York
E00494,M,52,Finance,5,2022-06-28,2024-08-17,Resigned,Tokyo
E00495,F,43,Finance,6,2022-08-16,,Active,Toronto
E00496,F,34,Finance,1,2023-03-12,,Active,New York
E00497,O,60,IT,4,2015-05-05,,Active,London
E00498,M,60,Marketing,2,2023-08-29,,Active,Toronto
E00499,F,55,Sales,6,2021-05-07,2025-10-29,Terminated,New York
E00500,M,27,HR,2,2019-01-13,,Active,Tokyo
E00501,M,22,IT,6,2024-03-24,,Active,Toronto
E00502,O,48,Finance,3,2020-09-04,2024-11-12,Terminated,Toronto
E00503,O,47,HR,3,2018-08-26,,Active,Sydney
E00504,F,38,Operations,4,2019-08-29,,Active,Sydney
E00505,O,32,Finance,6,2016-09-16,2023-10-29,Terminated,Tokyo
E00506,F,31,R&D,1,2022-04-23,,Active,New York
E00507,F,60,Finance,1,2015-11-06,,Active,Berlin
E00508,O,53,Operations,2,2022-05-18,2025-02-09,Terminated,New York
E00509,O,32,Operations,2,2025-07-21,2025-03-14,Resigned,Toronto
E00510,F,47,Sales,3,2021-12-06,,Active,Tokyo
E00511,M,57,Operations,6,2024-04-21,,Active,Berlin
E00512,M,22,Marketing,5,2019-03-29,2024-01-11,Resigned,Tokyo
E00513,F,38,HR,5,2023-02-09,,Active,New York
E00514,F,43,Operations,2,2022-04-30,,Active,Tokyo
E00515,M,36,HR,4,2025-08-24,,Active,New York
E00516,O,38,Operations,6,2018-07-02,,Active,New York
E00517,O,44,Finance,3,2018-12-16,,Active,Tokyo
E00518,F,37,R&D,2,2019-07-13,2021-07-08,Resigned,London
E00519,M,53,IT,6,2024-08-21,2025-03-06,Terminated,New York
E00520,O,33,Sales,4,2023-07-25,,Active,Berlin
E00521,O,56,Sales,4,2015-04-27,,Active,Tokyo
E00522,M,42,R&D,4,2015-06-04,2019-09-27,Terminated,Sydney
E00523,F,33,Operations,3,2023-12-24,,Active,Singapore
E00524,F,35,Finance,4,2021-08-25,,Active,Tokyo
E00525,F,30,Marketing,5,2024-10-03,,Active,London
E00526,O,34,Marketing,4,2017-05-20,,Active,Singapore
E00527,M,55,Marketing,2,2023-06-27,,Active,Tokyo
E00528,O,47,Sales,1,2016-02-19,,Active,Sydney
E00529,F,50,Sales,1,2020-11-24,,Active,Toronto
E00530,F,29,HR,4,2020-12-29,,Active,New York
E00531,O,33,R&D,5,2019-04-22,,Active,Toronto
E00532,M,51,Marketing,3,2025-11-06,,Active,Sydney
E00533,O,26,Operations,4,2016-01-02,2020-07-26,Terminated,Sydney
E00534,O,50,R&D,3,2020-04-11,,Active,Tokyo
E00535,M,30,Finance,1,2018-01-04,,Active,Singapore
E00536,F,52,IT,1,2023-10-08,2025-01-04,Resigned,New York
E00537,M,36,R&D,3,2018-11-14,,Active,Tokyo
E00538,O,24,Sales,1,2025-08-19,,Active,London
E00539,O,30,HR,4,2023-01-06,2025-09-29,Terminated,Sydney
E00540,F,27,Marketing,2,2022-07-07,,Active,Sydney
E00541,F,30,IT,5,2020-12-20,,Active,New York
E00542,F,40,HR,4,2024-07-28,2025-06-12,Terminated,New York
E00543,F,46,Marketing,2,2021-11-06,2022-04-19,Terminated,London
E00544,F,39,R&D,5,2021-03-22,2022-08-28,Resigned,Toronto
E00545,O,39,Marketing,4,2024-05-30,,Active,Sydney
E00546,M,28,Operations,2,2019-11-07,,Active,New York
E00547,M,35,Finance,4,2020-08-24,,Active,New York
E00548,O,27,Sales,3,2017-03-06,2024-05-04,Resigned,New York
E00549,M,22,Sales,4,2016-11-02,,Active,Berlin
E00550,M,51,R&D,2,2016-08-13,,Active,New York
E00551,O,24,HR,2,2023-04-13,,Active,Berlin
E00552,M,35,HR,6,2016-01-28,2023-01-15,Terminated,New York
E00553,O,22,IT,2,2015-09-04,,Active,Tokyo
E00554,M,27,Finance,4,2025-06-26,,Active,London
E00555,O,28,Finance,5,2017-03-26,,Active,Toronto
E00556,F,46,R&D,1,2020-06-15,,Active,London
E00557,O,56,Marketing,3,2022-09-27,2023-07-13,Terminated,Sydney
E00558,O,26,Sales,2,2023-06-01,2025-10-20,Terminated,Sydney
E00559,M,46,Sales,5,2017-08-26,,Active,Toronto
E00560,F,56,R&D,6,2021-02-09,2025-01-09,Resigned,New York
E00561,F,28,R&D,1,2023-10-07,,Active,Berlin
E00562,M,34,Finance,4,2016-12-14,2023-01-28,Terminated,New York
E00563,F,26,Finance,6,2015-08-01,,Active,Sydney
E00564,F,45,Sales,1,2023-12-22,,Active,Toronto
E00565,O,26,HR,1,2019-09-08,2021-02-25,Resigned,Sydney
E00566,F,37,Finance,5,2024-09-06,,Active,London
E00567,F,58,R&D,6,2020-12-23,,Active,New York
E00568,M,43,Operations,5,2025-10-07,2025-02-04,Terminated,Tokyo
E00569,F,49,Sales,4,2020-07-05,,Active,Berlin
E00570,F,38,Sales,6,2020-03-10,,Active,Sydney
E00571,O,23,IT,5,2023-06-10,2025-09-27,Resigned,Berlin
E00572,F,39,IT,6,2023-08-02,,Active,Singapore
E00573,M,30,Marketing,2,2019-07-23,,Active,Berlin
E00574,F,58,Sales,1,2021-11-25,,Active,Berlin
E00575,F,58,Finance,6,2016-02-02,,Active,Tokyo
E00576,F,43,IT,1,2020-01-19,,Active,Singapore
E00577,M,22,R&D,5,2025-11-16,,Active,Toronto
E00578,O,58,IT,5,2017-11-20,,Active,Berlin
E00579,O,60,R&D,4,2024-10-13,,Active,Tokyo
E00580,F,27,Finance,3,2022-07-22,,Active,London
E00581,F,49,IT,5,2017-05-28,,Active,Tokyo
E00582,F,34,Marketing,5,2023-07-02,,Active,Toronto
E00583,M,42,HR,4,2025-06-26,,Active,Singapore
E00584,F,42,HR,2,2020-02-17,,Active,Berlin
E00585,F,31,Operations,4,2022-06-07,2023-04-27,Resigned,Singapore
E00586,M,31,R&D,2,2019-12-30,2025-02-10,Resigned,New York
E00587,M,56,HR,6,2018-12-25,2023-11-12,Terminated,London
E00588,O,46,R&D,1,2024-06-05,,Active,Toronto
E00589,M,39,IT,2,2015-12-11,,Active,Berlin
E00590,O,45,HR,6,2016-07-17,2023-05-07,Resigned,Toronto
E00591,F,56,Marketing,5,2016-07-17,2025-05-08,Terminated,Singapore
E00592,M,53,Operations,3,2021-05-29,,Active,Berlin
E00593,F,54,R&D,2,2019-06-17,,Active,Berlin
E00594,O,43,HR,2,2021-07-15,,Active,London
E00595,O,36,Operations,6,2021-09-07,2023-10-07,Terminated,Singapore
E00596,O,30,Finance,6,2024-07-10,,Active,London
E00597,O,49,R&D,2,2017-09-05,,Active,Sydney
E00598,M,29,Operations,6,2017-09-06,,Active,Sydney
E00599,F,39,Marketing,4,2017-01-03,,Active,Berlin
E00600,M,39,Sales,5,2024-08-20,,Active,Sydney
E00601,O,52,IT,1,2017-09-27,,Active,Berlin
E00602,M,52,Sales,4,2017-07-25,2021-09-27,Resigned,Tokyo
E00603,F,34,Finance,6,2018-05-29,2022-06-20,Terminated,Toronto
E00604,F,60,Marketing,1,2021-06-04,,Active,Singapore
E00605,O,55,R&D,1,2016-07-14,,Active,Singapore
E00606,O,57,Marketing,1,2021-03-12,,Active,Toronto
E00607,F,51,Marketing,3,2017-12-08,,Active,Berlin
E00608,M,50,Marketing,6,2016-07-04,,Active,Singapore
E00609,O,48,Operations,4,2020-01-05,,Active,London
E00610,O,38,Finance,1,2020-04-16,,Active,Tokyo
E00611,M,45,R&D,6,2016-03-29,,Active,Tokyo
E00612,F,32,Operations,1,2020-08-31,,Active,Tokyo
E00613,M,48,Sales,1,2019-05-10,,Active,Toronto
E00614,M,38,Finance,1,2015-11-14,,Active,London
E00615,O,59,Marketing,2,2025-12-24,,Active,London
E00616,O,57,Operations,2,2019-06-07,,Active,New York
E00617,M,44,Finance,6,2015-11-26,2016-01-31,Terminated,New York
E00618,M,40,Marketing,2,2024-09-21,,Active,London
E00619,F,24,R&D,3,2016-09-10,,Active,Sydney
E00620,M,26,Sales,5,2019-04-19,,Active,Tokyo
E00621,O,35,Marketing,2,2024-01-05,2025-09-19,Terminated,Sydney
E00622,O,55,Sales,3,2024-03-25,,Active,Berlin
E00623,F,53,Operations,6,2022-09-20,,Active,Toronto
E00624,M,51,IT,1,2025-08-25,,Active,New York
E00625,M,35,HR,5,2015-07-19,,Active,Berlin
E00626,F,42,HR,5,2015-07-07,2021-03-02,Terminated,Sydney
E00627,M,52,HR,3,2022-03-23,,Active,Singapore
E00628,O,43,Marketing,5,2022-02-19,,Active,Singapore
E00629,F,42,Operations,6,2023-04-13,,Active,Toronto
E00630,M,43,Finance,1,2021-12-07,,Active,Berlin
E00631,O,42,IT,3,2015-07-11,,Active,Singapore
E00632,F,35,Marketing,3,2023-06-22,,Active,Singapore
E00633,M,23,IT,5,2022-05-16,,Active,Tokyo
E00634,F,41,R&D,5,2020-08-20,2021-02-22,Resigned,Singapore
E00635,F,29,R&D,5,2015-01-19,,Active,Singapore
E00636,F,41,IT,5,2015-06-18,,Active,New York
E00637,M,56,Finance,3,2020-01-30,,Active,Berlin
E00638,M,57,HR,1,2023-12-27,2025-08-25,Terminated,New York
E00639,O,41,Finance,1,2024-05-25,,Active,London
E00640,M,25,IT,6,2016-03-10,,Active,Tokyo
E00641,M,50,R&D,5,2024-02-11,,Active,Sydney
E00642,M,58,Sales,4,2017-01-24,2025-10-05,Resigned,Singapore
E00643,F,38,Finance,2,2020-01-09,,Active,London
E00644,F,29,IT,4,2020-05-13,,Active,New York
E00645,O,28,Operations,5,2021-12-29,,Active,London
E00646,O,56,IT,3,2022-08-08,,Active,Singapore
E00647,O,26,Finance,4,2020-05-05,2025-03-05,Terminated,Tokyo
E00648,O,26,Finance,6,2024-10-05,,Active,London
E00649,O,33,IT,4,2019-10-23,,Active,Singapore
E00650,F,25,HR,6,2016-11-11,2019-02-05,Resigned,Tokyo
E00651,O,58,HR,5,2022-07-28,2025-10-15,Terminated,Tokyo
E00652,O,22,HR,5,2024-09-30,,Active,New York
E00653,M,22,HR,1,2023-02-22,,Active,Sydney
E00654,M,59,Finance,6,2021-07-15,,Active,Tokyo
E00655,F,33,Operations,6,2022-12-03,2025-08-29,Terminated,London
E00656,F,30,Sales,2,2015-05-07,2016-11-09,Resigned,Toronto
E00657,M,51,Finance,4,2024-09-02,,Active,Toronto
E00658,O,46,Marketing,4,2020-04-22,2024-11-02,Resigned,Sydney
E00659,O,56,Operations,4,2024-07-23,,Active,Berlin
E00660,M,27,Operations,6,2017-04-19,,Active,Tokyo
E00661,O,27,IT,5,2018-12-15,,Active,Sydney
E00662,F,56,Operations,3,2015-06-04,,Active,New York
E00663,O,40,HR,3,2019-05-08,2025-03-03,Terminated,Tokyo
E00664,O,58,Marketing,2,2015-07-18,,Active,Sydney
E00665,F,26,IT,5,2019-09-03,,Active,London
E00666,F,60,IT,1,2017-03-16,,Active,Toronto
E00667,M,37,HR,6,2022-03-31,2025-07-17,Resigned,Singapore
E00668,O,48,Sales,4,2021-10-08,2025-07-15,Resigned,London
E00669,O,25,HR,1,2017-09-02,,Active,Singapore
E00670,O,46,Sales,2,2025-10-04,,Active,Sydney
E00671,O,40,Sales,1,2022-11-02,,Active,Tokyo
E00672,M,49,Operations,3,2024-05-11,,Active,Toronto
E00673,F,59,Sales,3,2021-01-13,,Active,New York
E00674,F,42,R&D,2,2023-01-15,2024-04-05,Resigned,Toronto
E00675,O,44,IT,4,2018-10-05,,Active,Toronto
E00676,M,60,Operations,1,2025-07-04,,Active,New York
E00677,M,46,Sales,2,2025-07-25,,Active,Sydney
E00678,O,51,Finance,3,2025-09-19,,Active,Berlin
E00679,O,38,R&D,3,2017-08-09,,Active,Singapore
E00680,F,38,HR,3,2017-05-31,,Active,New York
E00681,F,28,Finance,4,2017-02-03,,Active,Toronto
E00682,F,24,R&D,1,2016-07-19,2021-05-24,Terminated,Berlin
E00683,O,46,R&D,1,2019-06-23,2022-05-09,Terminated,New York
E00684,O,49,Sales,4,2021-02-10,,Active,Tokyo
E00685,M,29,Marketing,4,2024-08-23,,Active,Toronto
E00686,F,27,IT,6,2020-01-04,,Active,Toronto
E00687,F,57,R&D,2,2015-04-02,,Active,London
E00688,M,53,R&D,3,2016-10-18,,Active,Toronto
E00689,M,59,Finance,6,2018-06-24,,Active,New York
E00690,F,23,Operations,4,2015-08-14,,Active,Singapore
E00691,M,55,Finance,6,2022-10-23,,Active,Singapore
E00692,M,31,IT,6,2022-02-26,,Active,New York
E00693,O,33,R&D,1,2025-10-09,2025-08-12,Terminated,London
E00694,O,29,IT,1,2022-02-15,,Active,Singapore
E00695,M,47,Marketing,6,2020-12-09,2025-03-15,Resigned,Berlin
E00696,O,29,Finance,1,2019-03-12,2023-04-21,Resigned,Berlin
E00697,F,30,Finance,1,2016-07-15,,Active,Sydney
E00698,M,22,Marketing,1,2017-01-21,,Active,New York
E00699,O,30,Sales,4,2018-12-25,2021-01-24,Terminated,Singapore
E00700,O,33,R&D,5,2022-11-28,,Active,New York
E00701,F,34,IT,2,2016-05-21,,Active,Sydney
E00702,O,35,Finance,6,2019-02-04,2020-04-06,Resigned,Tokyo
E00703,M,45,R&D,1,2019-08-12,2022-04-26,Terminated,New York
E00704,M,33,R&D,5,2017-12-19,,Active,New York
E00705,M,59,Finance,4,2024-10-09,,Active,Toronto
E00706,M,37,HR,1,2021-09-23,,Active,London
E00707,F,49,Operations,1,2017-04-05,2025-10-08,Resigned,Tokyo
E00708,F,44,R&D,6,2019-05-11,2021-01-16,Resigned,London
E00709,M,51,IT,4,2021-06-10,2024-11-25,Resigned,Singapore
E00710,O,27,Operations,2,2021-06-08,,Active,Singapore
E00711,F,22,Sales,3,2021-02-06,,Active,Tokyo
E00712,F,31,Operations,5,2024-04-18,,Active,London
E00713,F,24,R&D,5,2021-12-09,,Active,Singapore
E00714,F,22,Finance,5,2021-04-25,,Active,New York
E00715,M,52,R&D,1,2025-04-07,,Active,New York
E00716,F,47,Sales,6,2017-12-05,,Active,London
E00717,O,43,IT,6,2023-09-02,2025-04-21,Terminated,Tokyo
E00718,M,43,Sales,1,2015-07-01,,Active,Toronto
E00719,F,24,HR,5,2020-04-30,,Active,Tokyo
E00720,O,43,Sales,2,2018-06-08,,Active,London
E00721,F,49,HR,5,2019-04-18,2022-10-02,Terminated,Berlin
E00722,O,56,Sales,4,2025-11-10,,Active,New York
E00723,O,34,R&D,1,2022-09-30,2024-10-03,Resigned,Singapore
E00724,M,31,HR,6,2022-04-01,2023-01-07,Resigned,New York
E00725,M,50,Marketing,4,2025-05-23,2025-10-19,Resigned,Berlin
E00726,O,59,R&D,4,2020-09-10,,Active,Berlin
E00727,O,50,R&D,5,2022-01-06,,Active,Sydney
E00728,F,40,Finance,3,2015-12-03,2020-04-14,Terminated,Tokyo
E00729,F,31,Finance,6,2017-10-14,2018-10-02,Terminated,London
E00730,F,57,HR,2,2015-08-19,,Active,London
E00731,F,41,Operations,5,2016-05-12,,Active,London
E00732,F,56,HR,1,2023-03-02,,Active,London
E00733,O,50,R&D,5,2020-06-06,,Active,London
E00734,O,23,Operations,3,2021-04-20,,Active,New York
E00735,M,34,HR,5,2024-09-14,,Active,New York
E00736,M,27,Operations,4,2023-04-11,,Active,Singapore
E00737,O,45,Operations,6,2021-12-23,2025-08-31,Terminated,New York
E00738,F,50,HR,3,2023-04-11,2025-06-03,Terminated,Berlin
E00739,O,30,Marketing,4,2024-01-14,,Active,Toronto
E00740,F,26,Sales,3,2024-04-12,,Active,Sydney
E00741,O,57,HR,2,2022-01-28,,Active,Tokyo
E00742,F,24,HR,4,2019-12-21,,Active,Sydney
E00743,O,22,Marketing,1,2017-07-15,,Active,London
E00744,F,37,Finance,6,2015-10-15,2020-08-21,Terminated,Tokyo
E00745,F,52,Operations,3,2016-07-09,,Active,Tokyo
E00746,M,42,Operations,2,2022-11-02,,Active,New York
E00747,M,44,HR,4,2015-06-09,,Active,Berlin
E00748,M,28,Sales,2,2024-12-27,,Active,Toronto
E00749,O,45,Sales,3,2016-10-25,,Active,Berlin
E00750,M,53,Operations,3,2021-02-01,,Active,Berlin
E00751,M,57,Operations,2,2024-07-13,,Active,London
E00752,O,48,Sales,1,2022-02-20,,Active,Singapore
E00753,F,45,HR,6,2017-05-26,,Active,Berlin
E00754,M,29,R&D,1,2018-05-05,2024-05-12,Resigned,Berlin
E00755,M,29,Finance,4,2016-02-06,2024-01-03,Terminated,New York
E00756,M,59,Sales,5,2015-03-21,,Active,Toronto
E00757,F,29,R&D,1,2024-11-29,2025-06-20,Resigned,New York
E00758,M,59,Sales,3,2020-02-23,,Active,Toronto
E00759,O,22,IT,5,2023-12-21,2024-08-12,Terminated,New York
E00760,O,52,IT,5,2020-03-04,,Active,London
E00761,M,49,Sales,4,2018-04-25,,Active,Berlin
E00762,M,30,Marketing,5,2022-12-26,,Active,New York
E00763,M,46,HR,1,2019-05-11,,Active,Tokyo
E00764,O,34,Marketing,4,2016-06-19,,Active,Berlin
E00765,M,28,R&D,6,2021-01-09,,Active,Tokyo
E00766,F,28,Marketing,5,2017-12-09,2021-03-23,Terminated,Toronto
E00767,M,53,Sales,6,2019-06-20,,Active,Tokyo
E00768,F,47,Marketing,5,2022-04-09,,Active,Toronto
E00769,M,36,HR,4,2025-08-02,,Active,Tokyo
E00770,M,33,Marketing,1,2021-04-23,,Active,Toronto
E00771,O,55,Operations,1,2022-03-29,,Active,New York
E00772,F,43,Operations,5,2023-06-17,,Active,Berlin
E00773,F,50,Marketing,4,2022-11-28,2023-01-29,Terminated,Berlin
E00774,M,53,HR,4,2016-07-12,,Active,Toronto
E00775,O,32,Marketing,5,2023-03-07,2025-01-09,Terminated,Tokyo
E00776,F,59,HR,1,2015-02-23,2021-03-30,Terminated,New York
E00777,F,44,IT,3,2021-12-13,,Active,Tokyo
E00778,O,26,HR,1,2019-08-25,2021-06-02,Resigned,Sydney
E00779,F,58,R&D,4,2023-07-25,,Active,Singapore
E00780,O,58,IT,4,2021-04-23,,Active,Berlin
E00781,O,53,R&D,3,2023-10-07,,Active,London
E00782,F,26,Marketing,4,2023-04-30,2025-10-08,Resigned,London
E00783,O,59,R&D,6,2016-01-02,,Active,New York
E00784,O,44,Marketing,2,2016-11-26,,Active,Tokyo
E00785,F,34,R&D,3,2021-02-04,,Active,Sydney
E00786,O,23,Sales,2,2025-08-03,,Active,Sydney
E00787,O,39,Sales,4,2025-04-19,,Active,Toronto
E00788,O,34,R&D,5,2020-08-07,,Active,New York
E00789,F,35,Marketing,1,2021-08-21,,Active,Berlin
E00790,O,37,Operations,4,2016-10-05,2017-11-05,Resigned,London
E00791,O,24,Marketing,6,2018-04-26,2020-06-17,Resigned,Tokyo
E00792,M,53,R&D,1,2015-11-19,2017-08-22,Terminated,Singapore
E00793,F,27,HR,6,2021-10-22,,Active,Toronto
E00794,O,55,R&D,1,2025-07-18,,Active,Sydney
E00795,M,42,Finance,1,2020-02-13,,Active,Sydney
E00796,M,35,Finance,2,2019-09-12,,Active,New York
E00797,O,42,HR,1,2023-09-27,,Active,Toronto
E00798,F,41,Marketing,3,2015-04-18,,Active,Toronto
E00799,O,38,Sales,2,2023-06-30,,Active,Toronto
E00800,M,22,Sales,4,2021-06-14,,Active,Tokyo
E00801,M,50,HR,2,2025-03-22,,Active,London
E00802,M,52,Sales,4,2021-02-15,,Active,Singapore
E00803,M,26,R&D,5,2020-06-21,,Active,Berlin
E00804,O,33,IT,1,2025-03-27,,Active,Singapore
E00805,M,58,R&D,3,2016-12-07,2020-10-31,Resigned,Berlin
E00806,F,30,Marketing,6,2019-01-25,2024-08-29,Terminated,Singapore
E00807,F,46,HR,4,2024-12-15,2025-03-23,Resigned,London
E00808,F,25,R&D,2,2021-09-08,,Active,Singapore
E00809,M,29,HR,5,2015-11-19,,Active,London
E00810,M,34,Finance,2,2019-12-03,,Active,Toronto
E00811,F,35,Sales,5,2019-08-23,,Active,London
E00812,F,40,Sales,1,2019-10-12,2023-11-26,Resigned,London
E00813,M,47,Marketing,3,2025-11-13,2025-08-24,Terminated,London
E00814,M,43,Operations,1,2018-08-25,,Active,New York
E00815,F,41,Operations,4,2021-02-02,,Active,Sydney
E00816,O,54,Finance,2,2022-06-10,,Active,Berlin
E00817,F,31,R&D,4,2019-04-05,2020-01-03,Resigned,Sydney
E00818,F,38,HR,5,2023-10-01,,Active,Berlin
E00819,M,50,Operations,6,2015-08-16,2016-04-22,Resigned,Singapore
E00820,F,49,Finance,4,2016-12-03,,Active,Toronto
E00821,F,51,R&D,4,2022-09-12,2025-08-13,Resigned,Sydney
E00822,M,32,Sales,2,2023-07-05,,Active,Berlin
E00823,M,33,Operations,5,2021-11-21,,Active,Singapore
E00824,F,29,IT,6,2021-02-08,,Active,Berlin
E00825,M,52,IT,6,2022-03-22,,Active,Tokyo
E00826,M,42,R&D,4,2024-03-28,2025-11-20,Terminated,Sydney
E00827,O,47,Operations,1,2019-05-07,2023-11-02,Resigned,Tokyo
E00828,F,31,Sales,3,2016-05-22,,Active,Tokyo
E00829,M,45,HR,1,2023-01-04,2025-04-14,Terminated,Toronto
E00830,O,45,Marketing,4,2024-01-18,2025-02-12,Resigned,New York
E00831,F,31,R&D,6,2022-07-07,,Active,London
E00832,F,41,Marketing,4,2017-03-25,,Active,New York
E00833,F,57,HR,1,2016-09-30,,Active,Sydney
E00834,F,58,Marketing,4,2019-05-30,,Active,New York
E00835,M,51,IT,6,2017-05-27,,Active,Toronto
E00836,F,59,R&D,3,2022-05-01,,Active,Berlin
E00837,M,60,Finance,1,2019-02-22,,Active,London
E00838,M,22,IT,1,2017-12-02,,Active,Tokyo
E00839,O,45,Marketing,5,2025-06-13,,Active,Berlin
E00840,M,29,Finance,2,2015-06-22,,Active,New York
E00841,F,37,R&D,6,2021-01-07,,Active,London
E00842,F,52,Sales,2,2021-01-30,2023-06-24,Resigned,Tokyo
E00843,M,37,Sales,5,2018-05-19,,Active,Tokyo
E00844,M,49,IT,6,2021-05-23,,Active,Toronto
E00845,M,54,Marketing,4,2024-05-04,,Active,Tokyo
E00846,O,42,IT,5,2023-03-15,2025-12-21,Terminated,Tokyo
E00847,F,32,R&D,1,2019-05-04,,Active,Tokyo
E00848,M,43,Operations,5,2024-06-11,,Active,London
E00849,O,45,R&D,4,2022-01-05,,Active,Tokyo
E00850,O,52,R&D,6,2017-11-27,2020-03-01,Terminated,New York
E00851,F,25,Finance,5,2015-08-01,,Active,London
E00852,M,24,Sales,5,2016-02-20,,Active,Singapore
E00853,O,43,Finance,3,2020-10-16,,Active,Tokyo
E00854,O,28,Sales,5,2015-11-05,,Active,Sydney
E00855,M,28,Sales,5,2023-11-06,2024-07-26,Resigned,Sydney
E00856,M,50,R&D,6,2023-03-29,,Active,Berlin
E00857,F,34,Sales,1,2022-01-19,,Active,London
E00858,F,27,HR,2,2019-03-03,,Active,Sydney
E00859,M,48,Sales,5,2018-12-13,2022-01-27,Terminated,Singapore
E00860,O,31,HR,4,2015-08-18,,Active,New York
E00861,F,49,HR,2,2015-11-16,,Active,Tokyo
E00862,M,55,R&D,6,2019-05-20,,Active,Toronto
E00863,F,55,IT,3,2024-06-20,,Active,Singapore
E00864,O,50,Operations,5,2020-08-14,,Active,Singapore
E00865,M,46,IT,3,2017-04-06,,Active,Sydney
E00866,M,55,Operations,3,2020-03-02,,Active,Sydney
E00867,O,41,Operations,2,2021-03-13,,Active,Berlin
E00868,F,29,R&D,3,2015-07-20,,Active,Sydney
E00869,O,43,R&D,4,2018-03-07,,Active,New York
E00870,M,58,HR,3,2025-09-04,2025-03-04,Terminated,Berlin
E00871,F,45,Operations,2,2022-06-11,2025-10-04,Terminated,Sydney
E00872,M,35,Marketing,4,2022-12-03,2025-01-18,Terminated,London
E00873,F,53,Sales,5,2025-04-11,,Active,Berlin
E00874,M,53,Finance,2,2022-09-18,2025-10-27,Resigned,Sydney
E00875,M,45,R&D,5,2016-12-20,,Active,London
E00876,F,55,Operations,1,2017-12-22,2022-10-09,Terminated,Berlin
E00877,M,59,Sales,2,2021-05-15,2024-12-07,Terminated,London
E00878,M,26,IT,3,2015-08-22,,Active,Sydney
E00879,F,52,HR,4,2024-02-15,2025-09-13,Terminated,Singapore
E00880,O,48,HR,5,2021-09-11,2025-09-11,Terminated,New York
E00881,O,32,HR,1,2015-01-17,,Active,Toronto
E00882,O,56,Operations,2,2024-01-28,,Active,New York
E00883,F,56,Operations,1,2017-07-28,,Active,New York
E00884,O,27,Sales,4,2023-02-02,,Active,Sydney
E00885,M,48,HR,2,2015-12-02,,Active,Tokyo
E00886,M,32,IT,5,2019-05-22,2022-06-26,Resigned,New York
E00887,O,42,Finance,5,2017-10-12,2018-02-13,Terminated,New York
E00888,M,46,Marketing,3,2016-12-12,2020-11-11,Resigned,Berlin
