Employee_ID,Performance_Rating,Last_Promotion_Year,Job_Level,Department
E00937,2,2024,4,HR
E00938,5,2025,3,R&D
E00939,2,2022,1,Finance
E00940,2,2025,6,R&D
E00941,5,2017,3,Sales
E00942,4,2020,2,Operations
E00943,3,2020,4,Sales
E00944,3,2017,4,Marketing
E00945,4,2025,3,Sales
E00946,4,2020,5,Operations
E00947,4,2021,2,Operations
E00948,5,2024,5,IT
E00949,4,2017,4,Finance
E00950,5,2023,3,IT
E00951,4,2019,2,IT
E00952,2,2017,2,HR
E00953,5,2024,4,IT
E00954,4,2022,6,Operations
E00955,4,2023,2,Operations
E00956,2,2021,4,Operations
E00957,5,2018,6,R&D
E00958,3,2020,5,Sales
E00959,4,2020,1,Marketing
E00960,4,2024,1,IT
E00961,2,2017,6,IT
E00962,2,2024,1,Finance
E00963,1,2025,1,Finance
E00964,2,2022,4,R&D
E00965,2,2018,4,IT
E00966,3,2025,6,Sales
E00967,3,2019,4,Finance
E00968,1,2021,1,R&D
E00969,1,2025,4,IT
E00970,2,2022,5,HR
E00971,5,2024,3,Sales
E00972,1,2020,2,R&D
E00973,5,2018,3,Sales
E00974,1,2020,3,HR
E00975,1,2025,2,R&D
E00976,2,2025,1,Sales
E00977,5,2022,6,Finance
E00978,1,2019,1,R&D
E00979,4,2021,5,IT
E00980,2,2021,4,Finance
E00981,5,2023,4,HR
E00982,3,2025,4,IT
E00983,3,2023,3,R&D
E00984,1,2025,3,Marketing
E00985,5,2018,4,Marketing
E00986,3,2022,5,IT
E00987,4,2020,6,Marketing
E00988,3,2024,3,IT
E00989,4,2018,5,Finance
E00990,5,2023,4,Marketing
E00991,3,2019,6,R&D
E00992,4,2017,4,Finance
E00993,4,2019,4,Sales
E00994,5,2020,2,Finance
E00995,4,2024,2,IT
E00996,1,2020,3,Finance
E00997,1,2017,1,R&D
E00998,3,2024,1,Operations
E00999,3,2020,3,Operations
E01000,1,2017,5,Marketing
E01001,3,2024,2,Marketing
E01002,3,2017,2,Marketing
E01003,4,2018,3,Sales
E01004,2,2019,6,Marketing
E01005,5,2024,6,Sales
E01006,1,2023,6,IT
E01007,1,2019,3,HR
E01008,5,2018,1,R&D
E01009,5,2023,6,R&D
E01010,5,2022,3,HR
E01011,4,2023,6,Marketing
E01012,2,2018,2,Sales
E01013,3,2020,4,Operations
E01014,1,2022,5,Marketing
E01015,2,2024,3,R&D
E01016,2,2017,3,Marketing
E01017,3,2023,3,R&D
E01018,3,2020,4,Sales
E01019,3,2024,3,IT
E01020,2,2020,6,Finance
E01021,2,2023,3,R&D
E01022,2,2017,1,Sales
E01023,4,2020,5,R&D
E01024,4,2018,4,Finance
E01025,1,2024,6,Marketing
E01026,1,2019,5,IT
E01027,5,2019,4,R&D
E01028,5,2025,5,IT
E01029,1,2017,2,R&D
E01030,1,2018,2,Finance
E01031,1,2020,5,HR
E01032,5,2022,3,Operations
E01033,2,2017,6,Operations
E01034,5,2022,2,HR
E01035,4,2019,4,R&D
E01036,1,2021,6,IT
E01037,4,2023,6,HR
E01038,3,2018,3,Finance
E01039,4,2018,2,Sales
E01040,5,2021,3,Operations
E01041,5,2025,3,IT
E01042,2,2019,2,Marketing
E01043,2,2023,3,Operations
E01044,4,2025,4,Marketing
E01045,1,2018,1,R&D
E01046,1,2023,2,Finance
E01047,5,2018,4,Finance
E01048,3,2020,6,Operations
E01049,5,2020,5,Operations
E01050,4,2024,2,HR
E01051,1,2021,3,HR
E01052,2,2021,2,HR
E01053,3,2022,4,Marketing
E01054,2,2018,2,HR
E01055,4,2023,1,Finance
E01056,2,2019,2,HR
E01057,4,2023,3,Marketing
E01058,1,2023,2,Finance
E01059,4,2025,6,Marketing
E01060,1,2020,1,IT
E01061,3,2021,4,Sales
E01062,3,2020,2,Sales
E01063,1,2019,1,Marketing
E01064,1,2017,2,HR
E01065,4,2017,6,Operations
E01066,3,2023,3,R&D
E01067,3,2020,1,IT
E01068,4,2022,1,HR
E01069,2,2022,6,IT
E01070,2,2021,6,Sales
E01071,1,2017,1,Marketing
E01072,3,2024,2,Sales
E01073,3,2025,1,R&D
E01074,2,2021,6,Marketing
E01075,5,2025,1,IT
E01076,4,2021,5,Marketing
E01077,5,2024,5,IT
E01078,3,2025,3,R&D
E01079,2,2021,5,Finance
E01080,3,2018,2,Finance
E01081,1,2022,4,R&D
E01082,5,2018,3,HR
E01083,3,2021,6,HR
E01084,3,2019,4,R&D
E01085,3,2017,4,Marketing
E01086,2,2024,4,Finance
E01087,1,2017,2,R&D
E01088,5,2017,1,Finance
E01089,2,2021,3,Operations
E01090,1,2017,1,Finance
E01091,2,2023,1,Operations
E01092,1,2024,3,HR
E01093,1,2022,3,Finance
E01094,2,2023,2,Operations
E01095,3,2024,5,R&D
E01096,2,2022,1,Sales
E01097,3,2019,4,Marketing
E01098,4,2023,4,Finance
E01099,4,2025,6,HR
E01100,4,2025,2,Operations
E01101,2,2017,2,Sales
E01102,2,2021,1,Marketing
E01103,2,2018,5,Sales
E01104,4,2019,6,R&D
E01105,2,2024,1,HR
E01106,4,2017,3,Operations
E01107,5,2019,6,Finance
E01108,3,2025,6,Sales
E01109,2,2020,2,Finance
E01110,1,2024,4,IT
E01111,2,2021,4,R&D
E01112,1,2020,5,IT
E01113,1,2020,2,Sales
E01114,3,2017,1,Operations
E01115,2,2018,2,Marketing
E01116,5,2017,1,R&D
E01117,2,2019,4,Finance
E01118,2,2022,5,Operations
E01119,2,2018,4,Operations
E01120,3,2025,1,R&D
E01121,3,2018,3,IT
E01122,4,2019,4,R&D
E01123,5,2019,3,Marketing
E01124,3,2017,5,Operations
E01125,4,2019,6,Sales
E01126,3,2024,2,Sales
E01127,4,2020,4,Operations
E01128,1,2021,3,IT
E01129,5,2023,4,Operations
E01130,3,2021,4,Sales
E01131,4,2023,3,Finance
E01132,4,2022,2,R&D
E01133,2,2023,4,Finance
E01134,3,2017,1,Operations
E01135,5,2017,3,Finance
E01136,5,2019,6,R&D
E01137,1,2022,2,Finance
E01138,4,2023,5,HR
E01139,3,2018,5,HR
E01140,3,2023,2,Marketing
E01141,1,2024,1,Operations
E01142,4,2020,5,R&D
E01143,3,2024,1,Operations
E01144,2,2025,6,R&D
E01145,1,2017,3,R&D
E01146,5,2023,5,Sales
E01147,5,2023,5,Marketing
E01148,4,2020,2,Marketing
E01149,4,2021,5,Sales
E01150,5,2019,1,HR
E01151,3,2019,1,R&D
E01152,4,2021,2,Finance
E01153,1,2018,6,IT
E01154,1,2018,2,IT
E01155,4,2018,4,Sales
E01156,4,2019,6,IT
E01157,1,2018,6,IT
E01158,2,2017,5,Marketing
E01159,3,2019,2,Operations
E01160,1,2022,2,R&D
E01161,4,2020,6,HR
E01162,2,2024,6,Finance
E01163,5,2023,6,Marketing
E01164,5,2023,3,Operations
E01165,4,2019,5,Sales
E01166,1,2022,6,IT
E01167,5,2018,4,HR
E01168,5,2018,5,Operations
E01169,4,2017,4,Marketing
E01170,4,2020,4,IT
E01171,3,2019,6,HR
E01172,1,2023,1,Operations
E01173,3,2024,3,HR
E01174,1,2022,4,HR
E01175,4,2020,1,Finance
E01176,1,2021,3,Finance
E01177,4,2021,1,IT
E01178,5,2023,1,Operations
E01179,4,2021,5,IT
E01180,3,2025,1,Marketing
E01181,1,2020,2,R&D
E01182,3,2024,4,Finance
E01183,5,2025,2,IT
E01184,5,2018,3,Finance
E01185,2,2021,1,IT
E01186,3,2023,4,R&D
E01187,1,2017,4,Marketing
E01188,5,2023,3,Marketing
E01189,2,2018,2,IT
E01190,2,2021,5,HR
E01191,5,2021,2,Finance
E01192,2,2019,6,Finance
E01193,4,2022,2,IT
E01194,4,2017,2,HR
E01195,3,2020,1,Marketing
E01196,3,2024,2,Finance
E01197,1,2022,3,HR
E01198,2,2023,6,HR
E01199,4,2022,4,Finance
E01200,5,2024,4,IT
E01201,3,2021,3,HR
E01202,3,2018,6,Operations
E01203,5,2025,4,R&D
E01204,2,2021,1,Marketing
E01205,1,2017,3,IT
E01206,3,2019,5,HR
E01207,3,2020,3,Operations
E01208,5,2023,3,Marketing
E01209,2,2021,2,Finance
E01210,2,2025,6,HR
E01211,4,2023,6,HR
E01212,5,2021,1,IT
E01213,1,2023,2,Operations
E01214,1,2017,4,R&D
E01215,3,2017,5,IT
E01216,5,2024,5,Operations
E01217,1,2024,2,R&D
E01218,2,2020,2,IT
E01219,4,2024,5,IT
E01220,5,2018,5,Sales
E01221,4,2024,2,R&D
E01222,4,2023,5,R&D
E01223,1,2023,4,Marketing
E01224,3,2019,6,HR
E01225,5,2020,1,Marketing
E01226,3,2022,5,Operations
E01227,4,2018,2,Sales
E01228,5,2025,6,Marketing
E01229,4,2018,5,R&D
E01230,4,2024,2,Sales
E01231,2,2023,6,Sales
E01232,1,2024,3,IT
E01233,2,2025,1,R&D
E01234,5,2020,4,HR
E01235,3,2023,6,IT
E01236,5,2024,3,Sales
E01237,5,2019,4,Operations
E01238,1,2024,4,Marketing
E01239,3,2021,3,Operations
E01240,2,2025,2,HR
E01241,3,2017,1,Marketing
E01242,1,2020,2,Marketing
E01243,4,2018,5,Sales
E01244,3,2023,6,Finance
E01245,1,2025,2,Sales
E01246,5,2019,4,Marketing
E01247,1,2020,3,IT
E01248,1,2020,2,Operations
E01249,3,2019,4,IT
E01250,5,2020,1,Marketing
E01251,3,2025,3,R&D
E01252,1,2022,3,Finance
E01253,5,2020,3,Operations
E01254,4,2018,1,Operations
E01255,1,2017,3,Sales
E01256,2,2020,1,Marketing
E01257,5,2022,5,R&D
E01258,3,2023,3,Sales
E01259,3,2025,1,R&D
E01260,2,2019,5,Operations
E01261,3,2022,3,Sales
E01262,5,2017,3,IT
E01263,1,2024,3,Operations
E01264,5,2018,4,IT
E01265,3,2021,1,Operations
E01266,2,2018,2,Finance
E01267,3,2021,4,R&D
E01268,3,2018,3,Sales
E01269,4,2018,5,Marketing
E01270,4,2022,3,Finance
E01271,2,2017,2,Operations
E01272,3,2020,3,Finance
E01273,1,2018,6,IT
E01274,1,2025,6,Operations
E01275,2,2021,5,Marketing
E01276,1,2020,3,Finance
E01277,3,2024,1,Marketing
E01278,2,2025,4,Marketing
E01279,3,2022,6,R&D
E01280,2,2019,4,IT
E01281,4,2018,4,Finance
E01282,4,2022,1,Sales
E01283,3,2018,2,R&D
E01284,4,2021,4,R&D
E01285,4,2023,2,Finance
E01286,1,2020,6,Finance
E01287,4,2021,5,HR
E01288,2,2023,2,HR
E01289,1,2021,3,Operations
E01290,1,2020,2,Marketing
E01291,1,2024,5,IT
E01292,4,2021,5,Finance
E01293,1,2019,1,R&D
E01294,3,2019,3,R&D
E01295,3,2017,6,HR
E01296,1,2017,5,R&D
E01297,4,2019,2,Operations
E01298,2,2017,6,Finance
E01299,5,2020,5,Marketing
E01300,4,2024,2,Operations
E01301,4,2022,4,HR
E01302,3,2023,2,Marketing
E01303,1,2021,4,Sales
E01304,3,2022,4,Finance
E01305,3,2024,4,Sales
E01306,5,2019,1,R&D
E01307,1,2017,1,Sales
E01308,3,2025,3,Sales
E01309,3,2022,4,Sales
E01310,5,2018,2,Operations
E01311,2,2020,1,Sales
E01312,3,2018,4,R&D
E01313,1,2023,6,Operations
E01314,3,2021,3,Sales
E01315,4,2018,6,IT
E01316,4,2017,4,Operations
E01317,2,2024,5,Marketing
E01318,5,2019,6,Operations
E01319,4,2025,1,Operations
E01320,3,2019,4,IT
E01321,2,2025,5,R&D
E01322,4,2025,6,Marketing
E01323,1,2019,1,R&D
E01324,2,2025,2,IT
E01325,3,2021,5,R&D
E01326,2,2022,5,Operations
E01327,2,2019,4,HR
E01328,1,2021,1,Sales
E01329,5,2019,5,R&D
E01330,3,2021,2,R&D
E01331,2,2018,3,R&D
E01332,1,2019,2,IT
E01333,5,2021,4,R&D
E01334,5,2019,2,Finance
E01335,1,2019,1,Marketing
E01336,1,2020,4,Marketing
E01337,5,2022,4,Marketing
E01338,2,2023,2,Operations
E01339,3,2019,3,Marketing
E01340,3,2019,6,Sales
E01341,3,2018,5,Marketing
E01342,4,2023,5,Operations
E01343,4,2024,3,R&D
E01344,2,2019,6,Marketing
E01345,1,2022,1,Sales
E01346,3,2019,2,HR
E01347,1,2018,1,HR
E01348,3,2020,3,Finance
E01349,3,2018,6,Finance
E01350,1,2018,6,Operations
E01351,1,2019,2,R&D
E01352,2,2019,4,R&D
E01353,2,2020,3,Marketing
E01354,3,2025,3,Finance
E01355,5,2020,2,R&D
E01356,5,2025,6,R&D
E01357,1,2018,2,Operations
E01358,3,2023,4,R&D
E01359,3,2018,1,HR
E01360,4,2024,4,HR
E01361,3,2022,6,R&D
E01362,2,2025,4,Marketing
E01363,2,2025,3,Marketing
E01364,2,2022,5,Operations
E01365,4,2017,2,HR
E01366,1,2020,3,Finance
E01367,5,2023,3,Operations
E01368,3,2019,4,R&D
E01369,1,2022,6,HR
E01370,3,2022,1,R&D
E01371,2,2017,4,Operations
E01372,3,2021,3,Marketing
E01373,4,2018,1,Sales
E01374,4,2017,6,R&D
E01375,1,2024,4,R&D
E01376,1,2019,6,Sales
E01377,5,2024,6,Sales
E01378,1,2022,1,Marketing
E01379,3,2022,3,HR
E01380,2,2019,3,Marketing
E01381,3,2022,6,IT
E01382,1,2022,6,Operations
E01383,1,2022,6,Finance
E01384,1,2023,2,Marketing
E01385,2,2017,3,Operations
E01386,1,2023,4,Marketing
E01387,3,2021,1,HR
E01388,2,2018,3,Sales
E01389,3,2025,4,R&D
E01390,4,2019,3,Operations
E01391,4,2017,5,Marketing
E01392,3,2021,5,R&D
E01393,5,2022,1,R&D
E01394,2,2023,1,Marketing
E01395,2,2019,1,Marketing
E01396,3,2018,2,Marketing
E01397,4,2021,4,Operations
E01398,3,2024,4,Sales
E01399,1,2020,5,IT
E01400,1,2022,1,Operations
E01401,1,2023,6,Finance
E01402,2,2019,2,Sales
E01403,2,2024,2,Finance
E01404,5,2018,4,R&D
E01405,5,2024,2,Sales
E01406,5,2025,3,Sales
E01407,1,2022,6,Marketing
E01408,1,2019,6,Operations
E01409,3,2019,1,Sales
E01410,4,2024,1,Finance
E01411,3,2021,6,HR
E01412,3,2021,2,Sales
E01413,2,2019,4,R&D
E01414,5,2021,3,Sales
E01415,5,2019,3,IT
E01416,4,2019,5,Finance
E01417,3,2020,4,Finance
E01418,3,2024,3,Finance
E01419,3,2017,6,R&D
E01420,5,2025,5,IT
E01421,2,2020,5,Marketing
E01422,3,2018,2,R&D
E01423,5,2024,2,Sales
E01424,1,2024,1,Operations
E01425,3,2017,5,Finance
E01426,1,2021,6,Sales
E01427,5,2021,6,HR
E01428,5,2021,2,Sales
E01429,5,2024,4,Sales
E01430,4,2022,4,Finance
E01431,3,2022,1,Finance
E01432,3,2019,3,IT
E01433,4,2023,2,Sales
E01434,3,2022,3,HR
E01435,4,2017,4,Marketing
E01436,2,2021,2,R&D
E01437,2,2020,4,IT
E01438,5,2024,1,Sales
E01439,5,2023,6,Marketing
E01440,3,2018,3,IT
E01441,5,2021,3,R&D
E01442,3,2025,4,Operations
E01443,3,2024,2,R&D
E01444,3,2021,2,HR
E01445,4,2017,1,IT
E01446,5,2022,1,Operations
E01447,5,2018,3,HR
E01448,2,2018,1,Sales
E01449,2,2022,6,Marketing
E01450,3,2017,6,Sales
E01451,2,2022,3,IT
E01452,5,2019,2,R&D
E01453,1,2019,2,Finance
E01454,2,2023,3,IT
E01455,4,2018,3,Finance
E01456,2,2020,6,Marketing
E01457,5,2018,1,Sales
E01458,3,2023,6,IT
E01459,1,2024,5,IT
E01460,3,2018,4,Marketing
E01461,4,2024,6,HR
E01462,2,2017,3,R&D
E01463,3,2023,6,Finance
E01464,2,2017,5,Finance
E01465,1,2017,6,HR
E01466,2,2018,6,Marketing
E01467,4,2023,4,Finance
E01468,3,2019,5,Finance
E01469,5,2020,5,Operations
E01470,4,2021,2,Operations
E01471,4,2025,2,Finance
E01472,2,2017,2,HR
E01473,2,2023,2,IT
E01474,5,2023,4,Operations
E01475,3,2019,3,Marketing
E01476,3,2025,4,Sales
E01477,1,2018,4,Sales
E01478,1,2025,3,HR
E01479,2,2022,2,Sales
E01480,5,2019,5,Sales
E01481,5,2023,2,IT
E01482,4,2024,3,IT
E01483,3,2020,1,R&D
E01484,2,2020,4,IT
E01485,2,2021,4,R&D
E01486,2,2021,6,IT
E01487,4,2021,5,R&D
E01488,3,2021,4,R&D
E01489,4,2021,1,Sales
E01490,2,2024,6,IT
E01491,5,2022,1,IT
E01492,5,2024,3,Sales
E01493,5,2023,3,Marketing
E01494,1,2020,4,Sales
E01495,1,2022,5,R&D
E01496,4,2017,5,Operations
E01497,4,2017,6,Finance
E01498,2,2021,6,HR
E01499,3,2019,6,HR
E01500,3,2018,5,HR
E01501,2,2021,5,Marketing
E01502,3,2017,4,HR
E01503,5,2019,5,Operations
E01504,4,2021,2,R&D
E01505,1,2021,3,HR
E01506,3,2017,4,HR
E01507,2,2019,2,Sales
E01508,5,2020,5,Finance
E01509,4,2021,5,Sales
E01510,1,2019,3,Marketing
E01511,1,2020,5,Finance
E01512,1,2024,5,R&D
E01513,5,2017,1,Operations
E01514,3,2021,2,Sales
E01515,5,2021,4,Operations
E01516,5,2022,5,Operations
E01517,1,2018,3,IT
E01518,2,2019,6,R&D
E01519,4,2023,1,Marketing
E01520,4,2021,2,Sales
E01521,1,2022,4,Finance
E01522,1,2022,1,Operations
E01523,1,2022,1,IT
E01524,3,2018,5,Finance
E01525,4,2017,2,HR
E01526,2,2025,3,Sales
E01527,4,2025,5,Marketing
E01528,4,2020,5,IT
E01529,1,2022,4,HR
E01530,2,2021,5,Operations
E01531,4,2023,2,Marketing
E01532,4,2021,1,IT
E01533,2,2018,6,Sales
E01534,1,2025,5,R&D
E01535,5,2022,2,HR
E01536,2,2017,2,IT
E01537,3,2019,1,Finance
E01538,4,2021,4,HR
E01539,4,2021,4,R&D
E01540,4,2019,1,HR
E01541,2,2021,1,R&D
E01542,2,2018,3,Operations
E01543,1,2020,5,Finance
E01544,3,2024,6,Finance
E01545,3,2017,1,Operations
E01546,1,2023,3,Finance
E01547,3,2024,1,HR
E01548,2,2019,2,IT
E01549,1,2019,6,IT
E01550,5,2017,1,IT
E01551,1,2024,2,IT
E01552,2,2024,6,Marketing
E01553,3,2020,4,R&D
E01554,3,2017,2,R&D
E01555,4,2019,4,Finance
E01556,4,2024,4,Marketing
E01557,5,2020,4,HR
E01558,4,2019,4,Operations
E01559,2,2020,4,Operations
E01560,2,2023,4,Finance
E01561,5,2020,6,Finance
E01562,5,2025,2,HR
E01563,1,2022,1,IT
E01564,3,2024,2,R&D
E01565,2,2019,3,R&D
E01566,4,2021,5,IT
E01567,4,2024,4,R&D
E01568,4,2017,3,Operations
E01569,4,2019,3,Operations
E01570,4,2017,3,Finance
E01571,5,2017,3,Finance
E01572,4,2022,6,Finance
E01573,2,2017,6,R&D
E01574,3,2023,2,HR
E01575,5,2020,4,Sales
E01576,5,2018,4,HR
E01577,5,2020,1,Sales
E01578,1,2018,1,IT
E01579,4,2020,6,Finance
E01580,4,2020,4,R&D
E01581,1,2024,4,R&D
E01582,1,2018,2,IT
E01583,5,2021,2,Sales
E01584,3,2020,3,Operations
E01585,3,2017,3,R&D
E01586,1,2022,6,R&D
E01587,3,2024,5,R&D
E01588,3,2025,3,Sales
E01589,4,2022,1,Operations
E01590,4,2023,4,Sales
E01591,4,2019,4,Sales
E01592,3,2022,1,Finance
E01593,2,2024,2,Marketing
E01594,1,2022,4,Marketing
E01595,2,2023,4,HR
E01596,5,2023,2,HR
E01597,2,2022,3,Finance
E01598,3,2024,4,IT
E01599,5,2020,3,HR
E01600,1,2022,2,Finance
E01601,4,2021,2,Marketing
E01602,1,2024,2,Marketing
E01603,2,2021,3,R&D
E01604,3,2017,5,HR
E01605,1,2021,3,Sales
E01606,4,2018,1,Finance
E01607,1,2021,4,Sales
E01608,1,2018,5,Finance
E01609,4,2025,3,Operations
E01610,1,2021,3,Marketing
E01611,2,2024,1,Sales
E01612,2,2018,1,Finance
E01613,5,2017,4,HR
E01614,2,2024,4,R&D
E01615,1,2020,3,Sales
E01616,3,2023,2,IT
E01617,4,2025,3,Operations
E01618,1,2022,1,Finance
E01619,3,2025,2,HR
E01620,3,2021,2,Marketing
E01621,5,2023,4,R&D
E01622,2,2021,4,IT
E01623,3,2020,6,IT
E01624,4,2023,2,HR
E01625,2,2018,5,Marketing
E01626,1,2021,5,Sales
E01627,2,2023,2,R&D
E01628,1,2021,6,HR
E01629,1,2024,2,Marketing
E01630,5,2025,6,IT
E01631,2,2020,5,IT
E01632,4,2023,1,R&D
E01633,4,2020,6,Operations
E01634,1,2023,2,R&D
E01635,5,2022,2,Marketing
E01636,3,2022,3,Operations
E01637,2,2024,3,Operations
E01638,3,2022,1,HR
E01639,2,2022,6,Sales
E01640,2,2023,2,Sales
E01641,5,2019,5,IT
E01642,3,2025,3,R&D
E01643,4,2018,4,R&D
E01644,5,2018,2,R&D
E01645,2,2025,3,IT
E01646,3,2024,1,IT
E01647,4,2022,4,HR
E01648,1,2024,5,Marketing
E01649,4,2025,1,HR
E01650,1,2023,5,R&D
E01651,4,2023,4,Sales
E01652,4,2020,1,Operations
E01653,5,2024,2,IT
E01654,5,2017,3,Finance
E01655,3,2019,5,IT
E01656,2,2024,4,Operations
E01657,3,2024,6,IT
E01658,4,2024,6,Marketing
E01659,1,2023,6,Marketing
E01660,4,2023,5,HR
E01661,2,2024,1,Finance
E01662,1,2025,4,Operations
E01663,1,2025,3,Finance
E01664,4,2020,3,Operations
E01665,2,2019,4,Marketing
E01666,1,2019,1,Sales
E01667,4,2017,6,Sales
E01668,3,2023,4,Sales
E01669,5,2023,2,Sales
E01670,1,2023,3,Operations
E01671,3,2024,2,IT
E01672,4,2025,5,Sales
E01673,5,2019,6,Sales
E01674,1,2021,4,IT
E01675,3,2020,5,Sales
E01676,3,2021,2,HR
E01677,5,2025,2,R&D
E01678,2,2022,5,Sales
E01679,3,2024,3,Sales
E01680,1,2018,5,Finance
E01681,4,2020,5,Marketing
E01682,4,2022,4,Marketing
E01683,3,2018,3,Finance
E01684,1,2018,1,HR
E01685,5,2022,3,R&D
E01686,2,2025,5,IT
E01687,2,2020,6,IT
E01688,5,2023,2,Finance
E01689,4,2023,1,Finance
E01690,5,2022,2,Sales
E01691,3,2019,5,Marketing
E01692,2,2020,6,Sales
E01693,4,2017,2,Marketing
E01694,3,2022,1,R&D
E01695,2,2021,6,Marketing
E01696,5,2025,2,Marketing
E01697,2,2018,1,Marketing
E01698,3,2019,5,HR
E01699,5,2017,5,HR
E01700,4,2019,6,Sales
E01701,3,2019,5,Sales
E01702,1,2022,5,Sales
E01703,4,2019,1,Operations
E01704,5,2021,2,Marketing
E01705,1,2023,6,Marketing
E01706,5,2025,5,HR
E01707,4,2021,5,Marketing
E01708,3,2018,4,Finance
E01709,2,2017,3,Marketing
E01710,2,2021,2,Sales
E01711,4,2024,2,Finance
E01712,1,2021,4,Marketing
E01713,3,2025,4,HR
E01714,3,2025,4,IT
E01715,5,2022,6,IT
E01716,3,2022,5,Marketing
E01717,1,2025,4,Operations
E01718,3,2019,4,IT
E01719,1,2019,4,IT
E01720,3,2020,4,Operations
E01721,2,2024,1,Finance
E01722,3,2024,1,Marketing
E01723,5,2019,6,Operations
E01724,4,2024,5,R&D
E01725,3,2021,4,Operations
E01726,1,2025,2,Operations
E01727,1,2020,4,Marketing
E01728,4,2019,1,Marketing
E01729,5,2020,3,IT
E01730,3,2019,3,Sales
E01731,5,2023,1,Operations
E01732,2,2021,6,Sales
E01733,1,2019,6,R&D
E01734,2,2019,5,IT
E01735,1,2021,5,IT
E01736,5,2018,3,Marketing
E01737,2,2024,3,Finance
E01738,2,2021,3,Operations
E01739,2,2018,2,Finance
E01740,5,2020,1,Finance
E01741,2,2024,6,Marketing
E01742,2,2024,2,Finance
E01743,3,2019,6,Marketing
E01744,5,2024,1,HR
E01745,3,2022,4,R&D
E01746,5,2023,5,IT
E01747,5,2025,2,Operations
E01748,4,2023,1,Sales
E01749,3,2017,3,Operations
E01750,1,2020,4,Operations
E01751,3,2025,4,Marketing
E01752,4,2020,6,IT
E01753,3,2019,1,Operations
E01754,2,2024,6,Finance
E01755,3,2023,6,Finance
E01756,3,2021,2,Finance
E01757,1,2020,1,Operations
E01758,5,2024,4,Finance
E01759,1,2022,5,Marketing
E01760,5,2018,5,Sales
E01761,3,2023,2,Finance
E01762,2,2024,4,Sales
E01763,1,2024,6,Marketing
E01764,1,2022,1,Operations
E01765,1,2019,1,Finance
E01766,1,2022,6,Operations
E01767,1,2021,4,Operations
E01768,4,2018,4,HR
E01769,2,2018,3,IT
E01770,3,2018,1,Operations
E01771,5,2025,1,Finance
E01772,3,2018,6,Operations
E01773,2,2018,1,HR
E01774,4,2025,4,IT
E01775,2,2018,5,Finance
E01776,5,2020,6,Finance
E01777,2,2017,3,R&D
E01778,2,2023,4,Operations
E01779,1,2023,3,Operations
E01780,3,2019,1,Operations
E01781,2,2020,5,Sales
E01782,1,2017,4,IT
E01783,2,2019,6,IT
E01784,2,2019,4,HR
E01785,3,2023,6,HR
E01786,1,2024,4,IT
E01787,2,2023,1,Finance
E01788,3,2020,5,Sales
E01789,4,2020,3,R&D
E01790,3,2022,2,IT
E01791,1,2018,3,R&D
E01792,5,2025,3,Finance
E01793,5,2023,1,Marketing
E01794,4,2021,2,IT
E01795,1,2023,4,Finance
E01796,2,2025,3,Finance
E01797,4,2017,5,Finance
E01798,5,2024,6,Marketing
E01799,1,2021,2,R&D
E01800,1,2024,3,Finance
E01801,2,2023,6,Finance
E01802,4,2022,5,IT
E01803,5,2017,2,Operations
E01804,2,2020,2,Finance
E01805,1,2018,1,HR
E01806,2,2024,3,R&D
E01807,4,2018,1,Finance
E01808,2,2021,2,Finance
E01809,4,2019,5,Operations
E01810,3,2021,2,R&D
E01811,5,2024,1,R&D
E01812,5,2024,6,IT
E01813,5,2020,6,Operations
E01814,3,2025,5,IT
E01815,1,2023,3,HR
E01816,4,2025,2,Finance
E01817,3,2017,4,Sales
E01818,1,2020,6,Sales
E01819,5,2017,5,Marketing
E01820,3,2021,6,HR
E01821,4,2021,2,Operations
E01822,1,2022,2,Sales
E01823,3,2020,4,IT
E01824,2,2023,1,R&D
E01825,3,2022,4,IT
E01826,5,2017,2,HR
E01827,5,2024,2,Marketing
E01828,1,2018,6,Sales
E01829,3,2021,1,Sales
E01830,2,2025,2,Marketing
E01831,5,2021,2,HR
E01832,1,2020,6,Operations
E01833,1,2024,6,Finance
E01834,3,2021,4,HR
E01835,2,2021,2,Marketing
E01836,3,2021,1,IT
E01837,3,2020,5,Sales
E01838,2,2024,2,Operations
E01839,1,2021,6,IT
E01840,3,2018,3,Finance
E01841,1,2025,2,Finance
E01842,4,2020,5,Finance
E01843,1,2018,2,R&D
E01844,4,2025,4,Sales
E01845,3,2023,2,IT
E01846,4,2024,5,Finance
E01847,5,2020,5,HR
E01848,1,2025,3,Operations
E01849,4,2022,3,IT
E01850,2,2020,4,Finance
E01851,3,2023,1,Operations
E01852,4,2017,6,HR
E01853,4,2023,3,IT
E01854,1,2017,1,R&D
E01855,1,2017,3,Operations
E01856,3,2022,1,R&D
E01857,1,2024,5,Sales
E01858,1,2018,6,Sales
E01859,2,2024,5,Operations
E01860,1,2018,4,Operations
E01861,5,2018,1,R&D
E01862,2,2023,1,Operations
E01863,4,2021,6,Operations
E01864,3,2019,5,Operations
E01865,3,2017,6,Operations
E01866,3,2019,2,Operations
E01867,5,2024,1,Operations
E01868,2,2020,4,R&D
E01869,5,2022,5,R&D
E01870,3,2023,5,Finance
E01871,5,2022,5,R&D
E01872,4,2023,6,Finance
E01873,4,2018,2,R&D
E01874,1,2021,3,Sales
