Employee_ID,Experience_Years,Department,Job_Level
E04709,5,Operations,5
E04710,0,Marketing,2
E04711,7,Operations,3
E04712,4,IT,1
E04713,0,Finance,4
E04714,7,Sales,4
E04715,9,IT,1
E04716,9,R&D,1
E04717,10,IT,6
E04718,7,R&D,2
E04719,9,Finance,2
E04720,5,IT,4
E04721,3,Finance,3
E04722,5,HR,1
E04723,3,Marketing,3
E04724,7,IT,6
E04725,8,Finance,3
E04726,0,Marketing,2
E04727,0,HR,5
E04728,3,R&D,5
E04729,4,IT,1
E04730,9,IT,6
E04731,3,R&D,6
E04732,1,HR,1
E04733,6,Sales,5
E04734,6,R&D,1
E04735,2,Marketing,2
E04736,2,IT,1
E04737,1,Sales,1
E04738,4,Sales,4
E04739,5,Sales,3
E04740,7,Finance,6
E04741,3,IT,6
E04742,3,Operations,6
E04743,0,Finance,3
E04744,6,Sales,2
E04745,9,Sales,4
E04746,5,Sales,1
E04747,2,IT,3
E04748,10,Operations,2
E04749,9,Marketing,2
E04750,1,Operations,4
E04751,5,R&D,1
E04752,2,Marketing,6
E04753,0,IT,1
E04754,7,Operations,2
E04755,7,Marketing,3
E04756,6,Finance,4
E04757,7,Finance,6
E04758,1,HR,2
E04759,0,Marketing,1
E04760,1,IT,6
E04761,3,Sales,6
E04762,7,R&D,2
E04763,4,Operations,6
E04764,9,IT,3
E04765,7,IT,4
E04766,9,Operations,5
E04767,5,Operations,2
E04768,3,Finance,1
E04769,7,Marketing,2
E04770,2,Finance,6
E04771,6,Finance,4
E04772,0,Operations,2
E04773,10,IT,2
E04774,6,HR,3
E04775,8,HR,5
E04776,0,IT,5
E04777,6,IT,2
E04778,7,Operations,6
E04779,10,HR,2
E04780,7,R&D,1
E04781,9,Sales,6
E04782,3,Finance,5
E04783,10,Marketing,1
E04784,9,R&D,1
E04785,10,HR,5
E04786,6,Marketing,3
E04787,4,HR,3
E04788,8,Finance,4
E04789,7,Sales,5
E04790,6,Operations,4
E04791,3,R&D,5
E04792,5,IT,3
E04793,9,IT,2
E04794,10,Operations,2
E04795,0,R&D,1
E04796,6,Marketing,3
E04797,5,HR,4
E04798,5,HR,5
E04799,4,Finance,3
E04800,5,IT,4
E04801,8,R&D,4
E04802,1,IT,5
E04803,0,Sales,3
E04804,0,R&D,2
E04805,8,Marketing,4
E04806,1,HR,3
E04807,0,HR,3
E04808,0,Sales,2
E04809,9,R&D,3
E04810,0,HR,1
E04811,0,Finance,5
E04812,3,IT,4
E04813,10,Marketing,4
E04814,9,Operations,5
E04815,4,Marketing,4
E04816,8,IT,2
E04817,9,R&D,5
E04818,5,Sales,4
E04819,0,Sales,6
E04820,3,HR,3
E04821,8,Sales,4
E04822,10,HR,5
E04823,4,Sales,2
E04824,5,R&D,3
E04825,8,Finance,3
E04826,3,R&D,2
E04827,10,R&D,5
E04828,7,R&D,4
E04829,0,Finance,4
E04830,5,Sales,3
E04831,6,Marketing,4
E04832,0,Operations,4
E04833,10,HR,2
E04834,8,IT,5
E04835,1,Finance,6
E04836,6,Operations,6
E04837,0,R&D,6
E04838,4,R&D,5
E04839,1,Operations,5
E04840,10,HR,1
E04841,0,Marketing,6
E04842,3,Sales,5
E04843,3,HR,2
E04844,8,Finance,4
E04845,5,Sales,4
E04846,0,Operations,2
E04847,3,Marketing,6
E04848,8,Sales,5
E04849,2,Marketing,3
E04850,1,IT,4
E04851,5,Sales,3
E04852,9,IT,1
E04853,7,IT,5
E04854,9,Marketing,4
E04855,5,IT,5
E04856,7,HR,4
E04857,0,R&D,6
E04858,7,HR,1
E04859,9,Sales,4
E04860,2,Finance,2
E04861,2,IT,1
E04862,6,Finance,3
E04863,10,Sales,6
E04864,1,R&D,1
E04865,6,Marketing,5
E04866,2,Marketing,3
E04867,8,Marketing,1
E04868,4,R&D,6
E04869,3,R&D,2
E04870,9,IT,5
E04871,2,Operations,4
E04872,6,R&D,1
E04873,2,Marketing,6
E04874,0,Sales,2
E04875,6,HR,4
E04876,4,Finance,1
E04877,7,Marketing,1
E04878,4,Finance,6
E04879,5,IT,4
E04880,10,Sales,6
E04881,4,HR,3
E04882,1,Marketing,6
E04883,7,Operations,1
E04884,2,Finance,3
E04885,5,Operations,2
E04886,2,Sales,5
E04887,10,Operations,4
E04888,9,Marketing,6
E04889,5,Finance,1
E04890,9,IT,4
E04891,7,Sales,5
E04892,7,Sales,5
E04893,2,Sales,3
E04894,7,Operations,5
E04895,10,Finance,3
E04896,7,Operations,5
E04897,5,HR,1
E04898,10,R&D,6
E04899,6,Operations,1
E04900,6,Operations,2
E04901,6,IT,4
E04902,1,R&D,1
E04903,10,Marketing,5
E04904,2,Marketing,5
E04905,5,HR,2
E04906,7,Sales,1
E04907,3,Sales,5
E04908,2,Finance,5
E04909,8,R&D,3
E04910,1,HR,3
E04911,4,Marketing,5
E04912,10,Operations,5
E04913,5,Operations,4
E04914,3,Finance,1
E04915,1,Operations,4
E04916,9,Marketing,6
E04917,10,Operations,1
E04918,2,Marketing,2
E04919,7,Finance,1
E04920,0,R&D,2
E04921,3,Operations,6
E04922,3,Marketing,5
E04923,1,HR,6
E04924,7,IT,2
E04925,3,Finance,1
E04926,9,R&D,4
E04927,7,Operations,6
E04928,1,R&D,4
E04929,3,R&D,1
E04930,5,Operations,3
E04931,8,R&D,5
E04932,2,IT,1
E04933,3,R&D,3
E04934,2,Finance,4
E04935,0,Finance,2
E04936,5,R&D,3
E04937,2,R&D,5
E04938,8,Sales,4
E04939,3,HR,3
E04940,9,R&D,3
E04941,6,Marketing,5
E04942,0,R&D,1
E04943,3,IT,3
E04944,4,HR,4
E04945,4,R&D,5
E04946,5,Sales,2
E04947,10,Operations,5
E04948,0,Operations,1
E04949,2,Finance,6
E04950,0,Operations,2
E04951,0,HR,3
E04952,5,Marketing,1
E04953,0,Operations,2
E04954,10,Marketing,6
E04955,4,Sales,4
E04956,9,Operations,1
E04957,10,HR,3
E04958,10,HR,6
E04959,2,R&D,5
E04960,4,Sales,2
E04961,0,IT,4
E04962,10,IT,6
E04963,4,HR,2
E04964,5,R&D,6
E04965,9,Marketing,6
E04966,2,Operations,2
E04967,8,Operations,3
E04968,10,Sales,2
E04969,0,Finance,6
E04970,7,HR,6
E04971,0,Marketing,4
E04972,6,Finance,6
E04973,1,R&D,3
E04974,2,IT,5
E04975,0,Operations,1
E04976,1,Marketing,5
E04977,0,Operations,1
E04978,0,R&D,2
E04979,7,Finance,2
E04980,0,IT,1
E04981,2,HR,3
E04982,8,Marketing,6
E04983,9,Marketing,6
E04984,2,HR,4
E04985,10,IT,1
E04986,4,R&D,2
E04987,2,Finance,4
E04988,0,Operations,4
E04989,6,Operations,1
E04990,3,R&D,5
E04991,10,Marketing,2
E04992,9,HR,5
E04993,7,IT,4
E04994,3,IT,4
E04995,3,Sales,1
E04996,10,Sales,4
E04997,7,R&D,6
E04998,3,Operations,2
E04999,8,Sales,4
E05000,8,IT,6
E05001,5,Sales,1
E05002,6,HR,6
E05003,8,R&D,6
E05004,3,Operations,2
E05005,5,R&D,4
E05006,10,HR,6
E05007,1,Finance,4
E05008,0,Marketing,4
E05009,10,R&D,2
E05010,6,HR,4
E05011,1,Marketing,6
E05012,5,HR,4
E05013,8,Operations,3
E05014,10,Finance,4
E05015,9,IT,6
E05016,9,IT,6
E05017,1,Marketing,1
E05018,0,HR,1
E05019,1,R&D,1
E05020,2,Operations,6
E05021,10,Finance,5
E05022,2,R&D,4
E05023,2,Marketing,5
E05024,10,HR,2
E05025,5,HR,3
E05026,4,R&D,1
E05027,6,Operations,5
E05028,3,Sales,1
E05029,5,Sales,2
E05030,0,IT,2
E05031,4,R&D,6
E05032,6,Operations,3
E05033,9,Sales,1
E05034,1,Operations,1
E05035,4,IT,5
E05036,4,Sales,3
E05037,1,Marketing,4
E05038,5,Operations,3
E05039,5,R&D,4
E05040,5,Finance,2
E05041,8,Operations,4
E05042,1,HR,1
E05043,10,HR,5
E05044,3,Sales,2
E05045,4,Operations,6
E05046,2,Finance,3
E05047,0,IT,1
E05048,9,Sales,6
E05049,7,Marketing,1
E05050,0,Finance,3
E05051,7,HR,2
E05052,7,Finance,1
E05053,5,R&D,6
E05054,0,Operations,1
E05055,8,R&D,5
E05056,3,R&D,3
E05057,0,HR,5
E05058,9,HR,1
E05059,3,Sales,1
E05060,3,R&D,4
E05061,8,Sales,2
E05062,0,R&D,6
E05063,4,R&D,2
E05064,8,R&D,4
E05065,9,Operations,6
E05066,0,R&D,5
E05067,2,R&D,5
E05068,10,Finance,5
E05069,7,R&D,1
E05070,8,Operations,6
E05071,2,Finance,3
E05072,10,Sales,5
E05073,7,HR,6
E05074,2,IT,6
E05075,9,Sales,4
E05076,7,Sales,2
E05077,6,Sales,2
E05078,6,HR,4
E05079,3,Sales,4
E05080,6,HR,6
E05081,3,Finance,2
E05082,5,R&D,2
E05083,4,HR,2
E05084,1,Finance,1
E05085,5,Marketing,6
E05086,10,IT,2
E05087,1,Sales,3
E05088,10,Marketing,4
E05089,4,R&D,5
E05090,4,Finance,1
E05091,4,IT,5
E05092,9,R&D,6
E05093,6,IT,5
E05094,0,Sales,3
E05095,7,Operations,2
E05096,1,Finance,5
E05097,4,Sales,3
E05098,0,HR,5
E05099,5,Operations,6
E05100,9,Finance,1
E05101,5,Finance,1
E05102,3,Sales,3
E05103,6,Marketing,3
E05104,7,R&D,6
E05105,0,R&D,6
E05106,9,HR,5
E05107,9,HR,4
E05108,7,Operations,3
E05109,0,Operations,1
E05110,4,HR,2
E05111,4,Finance,3
E05112,0,Finance,3
E05113,10,IT,2
E05114,8,IT,2
E05115,8,R&D,4
E05116,6,HR,4
E05117,6,Operations,3
E05118,1,Operations,2
E05119,4,Sales,4
E05120,3,Marketing,6
E05121,6,Finance,1
E05122,1,Sales,5
E05123,5,IT,2
E05124,0,R&D,2
E05125,5,Sales,5
E05126,5,Sales,5
E05127,7,Marketing,1
E05128,0,IT,6
E05129,5,Sales,1
E05130,5,HR,3
E05131,3,IT,2
E05132,5,HR,1
E05133,8,Operations,5
E05134,10,Finance,2
E05135,6,Marketing,3
E05136,1,Operations,2
E05137,10,R&D,6
E05138,7,Finance,3
E05139,2,R&D,4
E05140,9,IT,3
E05141,3,IT,6
E05142,7,HR,5
E05143,3,HR,4
E05144,8,Operations,3
E05145,1,Operations,6
E05146,3,HR,6
E05147,0,IT,5
E05148,6,Operations,6
E05149,3,Sales,4
E05150,9,Sales,4
E05151,1,Finance,2
E05152,0,IT,2
E05153,3,R&D,4
E05154,9,Operations,4
E05155,9,Sales,1
E05156,8,Operations,2
E05157,9,Finance,5
E05158,6,IT,5
E05159,2,R&D,3
E05160,2,Operations,2
E05161,7,Operations,6
E05162,9,Sales,6
E05163,2,HR,4
E05164,4,Finance,3
E05165,2,Sales,4
E05166,10,R&D,2
E05167,6,Operations,4
E05168,0,Finance,4
E05169,3,Sales,2
E05170,7,R&D,3
E05171,4,Sales,3
E05172,3,R&D,6
E05173,3,HR,2
E05174,5,Finance,5
E05175,3,Sales,6
E05176,6,Marketing,3
E05177,9,Marketing,1
E05178,9,Operations,1
E05179,10,Sales,5
E05180,1,IT,2
E05181,10,Marketing,3
E05182,7,Sales,6
E05183,0,Operations,1
E05184,3,IT,4
E05185,2,Marketing,6
E05186,7,Sales,3
E05187,4,Marketing,1
E05188,10,IT,4
E05189,1,HR,5
E05190,5,Marketing,4
E05191,10,HR,2
E05192,1,Sales,3
E05193,2,IT,6
E05194,7,HR,3
E05195,4,HR,1
E05196,10,R&D,5
E05197,6,R&D,1
E05198,3,Operations,1
E05199,4,IT,6
E05200,9,IT,6
E05201,4,Marketing,4
E05202,8,R&D,2
E05203,3,Marketing,5
E05204,6,Sales,3
E05205,8,Finance,6
E05206,4,HR,2
E05207,10,Operations,4
E05208,2,Operations,3
E05209,6,IT,3
E05210,5,Finance,3
E05211,3,IT,3
E05212,1,IT,3
E05213,7,Operations,5
E05214,3,R&D,3
E05215,1,IT,5
E05216,7,Marketing,3
E05217,2,Marketing,6
E05218,7,Marketing,5
E05219,6,Sales,5
E05220,7,Marketing,1
E05221,8,R&D,3
E05222,2,IT,1
E05223,8,IT,6
E05224,4,IT,6
E05225,7,IT,5
E05226,5,IT,6
E05227,3,Operations,1
E05228,1,Finance,3
E05229,4,HR,3
E05230,10,Sales,6
E05231,0,IT,3
E05232,6,Marketing,2
E05233,0,Marketing,1
E05234,4,Marketing,6
E05235,1,Operations,6
E05236,0,HR,2
E05237,3,Sales,6
E05238,9,HR,4
E05239,5,Sales,3
E05240,6,Sales,6
E05241,9,Marketing,1
E05242,9,Finance,1
E05243,8,Sales,3
E05244,9,Operations,6
E05245,1,Finance,3
E05246,10,Operations,4
E05247,6,Marketing,2
E05248,7,Marketing,6
E05249,9,IT,6
E05250,2,Operations,5
E05251,1,R&D,5
E05252,0,Operations,4
E05253,6,R&D,1
E05254,10,R&D,6
E05255,5,Sales,5
E05256,10,Sales,6
E05257,6,Sales,1
E05258,10,Marketing,5
E05259,2,IT,4
E05260,3,IT,2
E05261,4,Sales,3
E05262,7,IT,6
E05263,2,Finance,6
E05264,8,R&D,5
E05265,6,Sales,4
E05266,4,Sales,2
E05267,3,Sales,3
E05268,2,R&D,4
E05269,10,IT,1
E05270,10,HR,5
E05271,3,HR,4
E05272,1,HR,3
E05273,3,Operations,6
E05274,3,R&D,5
E05275,10,Finance,1
E05276,8,IT,5
E05277,6,Sales,3
E05278,8,IT,2
E05279,2,Finance,2
E05280,2,Operations,1
E05281,8,Marketing,1
E05282,5,R&D,1
E05283,4,IT,4
E05284,7,Sales,4
E05285,9,Marketing,2
E05286,6,R&D,3
E05287,6,Operations,2
E05288,1,Marketing,5
E05289,4,Sales,3
E05290,0,Finance,6
E05291,0,R&D,5
E05292,0,Sales,5
E05293,8,R&D,4
E05294,5,IT,6
E05295,0,IT,2
E05296,5,R&D,5
E05297,1,Sales,2
E05298,7,HR,3
E05299,1,R&D,4
E05300,4,HR,3
E05301,1,R&D,2
E05302,2,R&D,2
E05303,2,IT,6
E05304,8,HR,2
E05305,0,HR,1
E05306,9,Finance,1
E05307,6,HR,2
E05308,8,Sales,4
E05309,6,R&D,2
E05310,6,R&D,3
E05311,2,Marketing,5
E05312,3,Finance,4
E05313,6,HR,2
E05314,5,Marketing,1
E05315,4,R&D,3
E05316,7,IT,6
E05317,2,Sales,2
E05318,3,Marketing,1
E05319,10,Operations,2
E05320,2,Marketing,3
E05321,9,R&D,4
E05322,7,HR,2
E05323,8,R&D,5
E05324,10,HR,2
E05325,2,Operations,6
E05326,7,Finance,1
E05327,0,R&D,6
E05328,9,Marketing,1
E05329,4,Sales,5
E05330,1,HR,3
E05331,1,Finance,6
E05332,2,Operations,2
E05333,1,R&D,2
E05334,10,HR,5
E05335,3,Sales,5
E05336,1,Marketing,2
E05337,10,Operations,3
E05338,0,R&D,5
E05339,0,Marketing,3
E05340,9,HR,3
E05341,2,Finance,3
E05342,8,IT,1
E05343,0,R&D,1
E05344,1,Marketing,1
E05345,5,HR,2
E05346,4,R&D,5
E05347,8,R&D,5
E05348,3,Finance,5
E05349,0,Operations,1
E05350,3,IT,3
E05351,10,HR,4
E05352,10,Finance,5
E05353,6,R&D,4
E05354,0,Sales,2
E05355,4,HR,2
E05356,5,HR,3
E05357,4,HR,6
E05358,3,R&D,3
E05359,5,HR,6
E05360,6,Operations,2
E05361,5,IT,1
E05362,9,Operations,6
E05363,0,Operations,4
E05364,7,Operations,1
E05365,9,R&D,4
E05366,6,Sales,4
E05367,7,Finance,1
E05368,3,Operations,6
E05369,4,R&D,4
E05370,2,Marketing,6
E05371,8,Sales,4
E05372,4,Finance,1
E05373,1,Sales,3
E05374,4,HR,1
E05375,2,Finance,2
E05376,6,IT,6
E05377,6,R&D,1
E05378,6,Finance,6
E05379,8,Finance,4
E05380,8,Marketing,6
E05381,7,Sales,4
E05382,0,R&D,1
E05383,4,HR,3
E05384,9,Sales,3
E05385,8,Sales,1
E05386,2,HR,6
E05387,8,Finance,3
E05388,4,HR,2
E05389,1,HR,6
E05390,2,Marketing,3
E05391,5,HR,2
E05392,3,HR,5
E05393,3,Sales,6
E05394,4,Marketing,6
E05395,9,HR,3
E05396,5,R&D,4
E05397,8,Operations,5
E05398,9,IT,4
E05399,4,Sales,1
E05400,2,R&D,1
E05401,6,Operations,6
E05402,8,HR,5
E05403,10,Finance,6
E05404,6,Operations,6
E05405,5,Operations,6
E05406,6,Finance,3
E05407,3,Sales,5
E05408,10,HR,5
E05409,3,Finance,1
E05410,9,Sales,2
E05411,0,Finance,3
E05412,6,Operations,6
E05413,8,Operations,2
E05414,5,Sales,2
E05415,6,Marketing,1
E05416,8,IT,3
E05417,7,IT,6
E05418,7,Marketing,6
E05419,7,Finance,3
E05420,7,Sales,1
E05421,10,Marketing,5
E05422,10,Finance,6
E05423,4,Sales,5
E05424,2,R&D,1
E05425,0,Sales,5
E05426,0,Sales,6
E05427,4,R&D,3
E05428,0,Marketing,5
E05429,7,Marketing,4
E05430,5,R&D,1
E05431,10,IT,2
E05432,7,Finance,6
E05433,0,Sales,5
E05434,5,IT,2
E05435,3,Operations,1
E05436,10,Operations,6
E05437,10,R&D,6
E05438,9,Operations,3
E05439,0,HR,1
E05440,1,Finance,1
E05441,9,Marketing,1
E05442,10,IT,3
E05443,5,Marketing,4
E05444,4,Finance,1
E05445,5,IT,2
E05446,4,HR,1
E05447,4,Finance,1
E05448,10,HR,2
E05449,10,IT,2
E05450,10,IT,5
E05451,9,Sales,4
E05452,10,IT,6
E05453,2,Finance,6
E05454,5,Operations,3
E05455,0,Finance,4
E05456,9,Sales,3
E05457,3,Operations,6
E05458,0,Marketing,5
E05459,6,Marketing,5
E05460,9,R&D,2
E05461,4,Finance,2
E05462,0,Operations,3
E05463,10,Marketing,1
E05464,4,Operations,6
E05465,1,Marketing,2
E05466,4,R&D,6
E05467,10,IT,1
E05468,2,IT,6
E05469,1,HR,1
E05470,5,Marketing,4
E05471,9,IT,6
E05472,7,Marketing,3
E05473,3,IT,4
E05474,9,Sales,3
E05475,7,Operations,1
E05476,6,IT,4
E05477,9,HR,2
E05478,10,Finance,2
E05479,7,IT,6
E05480,2,Finance,2
E05481,3,R&D,1
E05482,10,Marketing,1
E05483,1,Operations,3
E05484,3,Finance,6
E05485,8,IT,3
E05486,5,HR,4
E05487,6,Marketing,5
E05488,7,Operations,3
E05489,3,Finance,3
E05490,7,R&D,2
E05491,1,Marketing,2
E05492,8,R&D,6
E05493,2,Operations,6
E05494,5,Marketing,6
E05495,4,IT,5
E05496,6,Marketing,6
E05497,0,Finance,3
E05498,4,R&D,5
E05499,1,Operations,3
E05500,8,Marketing,3
E05501,3,Finance,4
E05502,4,Operations,4
E05503,7,R&D,6
E05504,0,Operations,2
E05505,2,Finance,4
E05506,8,Sales,2
E05507,5,Marketing,4
E05508,3,IT,2
E05509,4,HR,3
E05510,2,R&D,6
E05511,3,HR,3
E05512,6,Finance,4
E05513,4,R&D,1
E05514,7,HR,6
E05515,3,Operations,6
E05516,9,Finance,3
E05517,0,R&D,2
E05518,3,Finance,2
E05519,7,HR,3
E05520,5,Operations,3
E05521,6,Marketing,3
E05522,9,R&D,5
E05523,7,Sales,1
E05524,7,IT,3
E05525,7,Sales,5
E05526,2,IT,5
E05527,0,Marketing,6
E05528,3,Sales,6
E05529,2,Operations,2
E05530,9,Marketing,4
E05531,1,R&D,2
E05532,4,Sales,6
E05533,6,IT,2
E05534,3,Marketing,5
E05535,5,R&D,5
E05536,5,HR,2
E05537,9,Sales,2
E05538,5,HR,1
E05539,9,Operations,5
E05540,0,Marketing,4
E05541,2,Sales,3
E05542,7,Sales,3
E05543,3,Finance,3
E05544,1,Operations,5
E05545,5,IT,4
E05546,7,Finance,1
E05547,2,Sales,5
E05548,0,Finance,6
E05549,4,R&D,2
E05550,8,Sales,1
E05551,9,Operations,2
E05552,10,Finance,6
E05553,2,Operations,6
E05554,1,Finance,2
E05555,1,IT,6
E05556,2,Marketing,1
E05557,2,R&D,3
E05558,7,IT,4
E05559,1,HR,6
E05560,6,Sales,2
E05561,4,Operations,5
E05562,4,Sales,3
E05563,1,Sales,6
E05564,7,Marketing,1
E05565,8,Sales,3
E05566,6,R&D,5
E05567,5,HR,6
E05568,10,Finance,6
E05569,7,R&D,2
E05570,4,Sales,1
E05571,4,Operations,3
E05572,10,HR,5
E05573,3,HR,5
E05574,3,Marketing,2
E05575,2,Marketing,6
E05576,6,Marketing,1
E05577,2,IT,1
E05578,0,HR,3
E05579,6,IT,6
E05580,5,R&D,4
E05581,2,IT,6
E05582,1,Finance,3
E05583,7,IT,3
E05584,9,R&D,1
E05585,10,R&D,6
E05586,5,Marketing,4
E05587,4,Finance,6
E05588,2,HR,2
E05589,0,Operations,6
E05590,7,R&D,4
E05591,3,IT,6
E05592,2,HR,4
E05593,5,IT,3
E05594,8,Finance,3
E05595,1,Sales,4
E05596,4,IT,4
E05597,3,IT,6
E05598,5,HR,4
E05599,7,IT,1
E05600,2,Finance,6
E05601,3,Operations,6
E05602,4,R&D,5
E05603,4,Finance,4
E05604,6,HR,4
E05605,7,Marketing,4
E05606,3,IT,5
E05607,10,IT,2
E05608,7,R&D,2
E05609,4,IT,1
E05610,10,HR,5
E05611,5,IT,1
E05612,5,IT,4
E05613,4,Marketing,2
E05614,1,R&D,6
E05615,10,R&D,4
E05616,6,IT,4
E05617,1,R&D,3
E05618,4,Operations,2
E05619,9,Sales,6
E05620,0,R&D,6
E05621,5,Marketing,6
E05622,2,R&D,1
E05623,5,Sales,3
E05624,3,Marketing,6
E05625,3,Finance,1
E05626,1,Operations,1
E05627,5,Finance,1
E05628,5,Marketing,6
E05629,3,Sales,3
E05630,9,Finance,1
E05631,0,HR,6
E05632,3,Operations,4
E05633,1,R&D,3
E05634,4,HR,4
E05635,8,HR,6
E05636,2,Sales,2
E05637,7,IT,4
E05638,1,Sales,3
E05639,5,IT,5
E05640,7,Marketing,1
E05641,1,Finance,4
E05642,6,Finance,4
E05643,3,R&D,4
E05644,0,IT,2
E05645,7,Finance,2
E05646,0,Sales,1
E05647,4,Operations,5
E05648,8,R&D,3
E05649,6,Marketing,2
E05650,10,Marketing,4
E05651,7,Operations,1
E05652,5,IT,1
E05653,5,Sales,4
E05654,1,Sales,1
E05655,3,Finance,2
E05656,1,HR,2
E05657,8,Marketing,3
E05658,4,Operations,3
E05659,2,HR,3
E05660,7,Marketing,5
E05661,2,R&D,2
E05662,10,Operations,4
E05663,10,Marketing,2
E05664,3,Marketing,1
E05665,6,Finance,4
E05666,1,Marketing,5
E05667,8,HR,4
E05668,0,Finance,3
E05669,9,Operations,6
E05670,6,Operations,6
E05671,8,HR,3
E05672,8,Sales,6
E05673,1,HR,1
E05674,0,HR,1
E05675,5,Marketing,3
E05676,5,Marketing,6
E05677,9,Marketing,3
E05678,8,Finance,1
E05679,7,HR,1
E05680,5,Marketing,4
E05681,4,Sales,5
E05682,0,Operations,5
E05683,8,HR,6
E05684,3,Finance,4
E05685,8,IT,2
E05686,10,IT,6
E05687,0,Marketing,1
E05688,7,IT,6
E05689,0,HR,2
E05690,0,R&D,1
E05691,0,Sales,3
E05692,6,R&D,2
E05693,6,Finance,6
E05694,0,HR,4
E05695,8,R&D,1
E05696,5,HR,6
E05697,4,R&D,4
E05698,4,R&D,4
E05699,7,IT,5
E05700,10,Sales,5
E05701,6,Marketing,2
E05702,3,Sales,6
E05703,10,R&D,4
E05704,5,Finance,4
E05705,2,IT,6
E05706,3,Sales,2
E05707,9,R&D,5
E05708,7,Finance,6
E05709,8,Finance,1
E05710,5,Sales,3
E05711,2,Sales,4
E05712,7,R&D,6
E05713,9,Finance,4
E05714,5,R&D,5
E05715,1,Marketing,5
E05716,1,Finance,1
E05717,3,R&D,3
E05718,6,HR,6
E05719,6,Marketing,4
E05720,8,IT,1
E05721,4,HR,4
E05722,5,Marketing,5
E05723,8,Sales,1
E05724,9,HR,1
E05725,10,Finance,2
E05726,5,IT,2
E05727,5,Operations,1
E05728,1,R&D,1
E05729,2,Sales,3
E05730,2,Finance,2
E05731,2,IT,6
E05732,0,IT,1
E05733,7,Finance,6
E05734,7,Marketing,6
E05735,0,Operations,2
E05736,1,IT,6
E05737,0,R&D,1
E05738,7,Sales,5
E05739,3,Finance,6
E05740,9,HR,6
E05741,7,R&D,5
E05742,7,Sales,6
E05743,1,IT,6
E05744,3,IT,2
E05745,4,R&D,1
E05746,5,Operations,4
E05747,4,R&D,5
E05748,8,HR,3
E05749,1,Operations,3
E05750,10,Sales,5
E05751,1,R&D,4
E05752,1,R&D,5
E05753,8,IT,6
E05754,3,Marketing,5
E05755,3,Finance,1
E05756,5,IT,2
E05757,8,Finance,3
E05758,4,HR,2
E05759,1,Finance,6
E05760,7,Finance,4
E05761,2,HR,5
E05762,0,Operations,6
E05763,4,Marketing,3
E05764,0,IT,3
E05765,6,IT,2
E05766,6,Sales,5
E05767,5,Operations,2
E05768,10,IT,6
E05769,10,IT,2
E05770,6,Finance,6
E05771,5,R&D,2
E05772,2,Finance,2
E05773,5,HR,3
E05774,2,Operations,1
E05775,7,HR,4
E05776,0,IT,1
E05777,10,R&D,6
E05778,6,R&D,3
E05779,2,Sales,5
E05780,3,IT,4
E05781,7,IT,1
E05782,0,Sales,5
E05783,9,HR,2
E05784,5,HR,3
E05785,1,IT,4
E05786,1,IT,3
E05787,3,Sales,6
E05788,10,Finance,1
E05789,5,Sales,5
E05790,0,HR,5
E05791,1,Operations,5
E05792,2,Operations,1
E05793,0,Sales,5
E05794,0,Finance,3
E05795,4,Marketing,4
E05796,2,Finance,6
E05797,5,Operations,6
E05798,8,Marketing,1
E05799,2,Sales,6
E05800,0,IT,1
E05801,6,Marketing,3
E05802,7,Sales,1
E05803,0,Sales,1
E05804,9,HR,4
E05805,6,Operations,1
E05806,1,Sales,4
E05807,2,HR,5
E05808,2,Finance,5
E05809,1,R&D,5
E05810,3,R&D,1
E05811,1,Sales,4
E05812,6,IT,3
E05813,8,IT,3
E05814,5,Sales,3
E05815,6,Finance,4
E05816,7,Marketing,3
E05817,5,R&D,4
E05818,2,Finance,1
E05819,3,Marketing,2
E05820,3,Operations,3
E05821,3,Operations,5
E05822,2,IT,5
E05823,1,Finance,1
E05824,1,Operations,5
E05825,8,Sales,5
E05826,4,Finance,6
E05827,6,Sales,2
E05828,10,Finance,1
E05829,10,Finance,2
E05830,6,Marketing,2
E05831,7,HR,4
E05832,1,IT,3
E05833,1,IT,3
E05834,8,HR,5
E05835,8,R&D,1
E05836,2,Sales,4
E05837,10,Sales,1
E05838,7,Marketing,1
E05839,4,IT,2
E05840,2,Operations,4
E05841,4,Sales,5
E05842,7,Operations,2
E05843,10,IT,5
E05844,10,Marketing,2
E05845,8,R&D,6
E05846,0,Sales,4
E05847,5,Operations,3
E05848,8,Finance,6
E05849,8,Marketing,4
E05850,5,Marketing,1
E05851,5,R&D,2
E05852,10,HR,4
E05853,0,Sales,4
E05854,5,IT,3
E05855,6,R&D,6
E05856,7,IT,6
E05857,2,Sales,1
E05858,3,HR,6
E05859,6,Sales,6
E05860,5,Marketing,2
E05861,2,IT,6
E05862,5,Finance,5
E05863,5,R&D,5
E05864,1,IT,6
E05865,8,Marketing,1
E05866,5,HR,5
E05867,9,Operations,2
E05868,8,Sales,5
E05869,10,Marketing,3
E05870,3,HR,1
E05871,4,Marketing,5
E05872,3,Marketing,6
E05873,4,Operations,4
E05874,3,R&D,6
E05875,0,Operations,2
E05876,2,IT,1
E05877,10,Marketing,1
E05878,1,R&D,5
E05879,6,R&D,5
E05880,9,Marketing,5
E05881,8,Sales,4
E05882,5,Marketing,2
E05883,10,Finance,1
E05884,5,Sales,5
E05885,5,IT,5
E05886,10,R&D,3
E05887,7,R&D,2
