Employee_ID,Department,Salary,Job_Level,Location
E00807,HR,124415,4,London
E00808,R&D,59097,2,Singapore
E00809,HR,151493,5,London
E00810,Finance,57868,2,Toronto
E00811,Sales,150566,5,London
E00812,Sales,34596,1,London
E00813,Marketing,99366,3,London
E00814,Operations,27763,1,New York
E00815,Operations,120339,4,Sydney
E00816,Finance,62423,2,Berlin
E00817,R&D,116782,4,Sydney
E00818,HR,148326,5,Berlin
E00819,Operations,175224,6,Singapore
E00820,Finance,130312,4,Toronto
E00821,R&D,120121,4,Sydney
E00822,Sales,59601,2,Berlin
E00823,Operations,144688,5,Singapore
E00824,IT,179064,6,Berlin
E00825,IT,185936,6,Tokyo
E00826,R&D,122898,4,Sydney
E00827,Operations,30971,1,Tokyo
E00828,Sales,91692,3,Tokyo
E00829,HR,30842,1,Toronto
E00830,Marketing,114967,4,New York
E00831,R&D,186585,6,London
E00832,Marketing,109390,4,New York
E00833,HR,36484,1,Sydney
E00834,Marketing,115003,4,New York
E00835,IT,184203,6,Toronto
E00836,R&D,88805,3,Berlin
E00837,Finance,28041,1,London
E00838,IT,38076,1,Tokyo
E00839,Marketing,156085,5,Berlin
E00840,Finance,64991,2,New York
E00841,R&D,182018,6,London
E00842,Sales,55481,2,Tokyo
E00843,Sales,144104,5,Tokyo
E00844,IT,177676,6,Toronto
E00845,Marketing,121416,4,Tokyo
E00846,IT,152933,5,Tokyo
E00847,R&D,34356,1,Tokyo
E00848,Operations,150631,5,London
E00849,R&D,114998,4,Tokyo
E00850,R&D,182569,6,New York
E00851,Finance,151753,5,London
E00852,Sales,153173,5,Singapore
E00853,Finance,92049,3,Tokyo
E00854,Sales,153362,5,Sydney
E00855,Sales,149336,5,Sydney
E00856,R&D,185535,6,Berlin
E00857,Sales,19136,1,London
E00858,HR,57323,2,Sydney
E00859,Sales,151659,5,Singapore
E00860,HR,123547,4,New York
E00861,HR,62565,2,Tokyo
E00862,R&D,183694,6,Toronto
E00863,IT,85322,3,Singapore
E00864,Operations,147320,5,Singapore
E00865,IT,91836,3,Sydney
E00866,Operations,88882,3,Sydney
E00867,Operations,59902,2,Berlin
E00868,R&D,93999,3,Sydney
E00869,R&D,114731,4,New York
E00870,HR,94751,3,Berlin
E00871,Operations,59477,2,Sydney
E00872,Marketing,120350,4,London
E00873,Sales,145363,5,Berlin
E00874,Finance,64875,2,Sydney
E00875,R&D,150947,5,London
E00876,Operations,16483,1,Berlin
E00877,Sales,56729,2,London
E00878,IT,92556,3,Sydney
E00879,HR,119312,4,Singapore
E00880,HR,158061,5,New York
E00881,HR,38199,1,Toronto
E00882,Operations,60377,2,New York
E00883,Operations,28769,1,New York
E00884,Sales,130854,4,Sydney
E00885,HR,60616,2,Tokyo
E00886,IT,150218,5,New York
E00887,Finance,146886,5,New York
E00888,Marketing,86287,3,Berlin
E00889,IT,26941,1,Berlin
E00890,R&D,27853,1,London
E00891,Sales,82968,3,London
E00892,Operations,52476,2,London
E00893,Sales,150412,5,Tokyo
E00894,Operations,178453,6,Berlin
E00895,Finance,151595,5,Toronto
E00896,Operations,110624,4,Berlin
E00897,Marketing,59199,2,Berlin
E00898,Marketing,31065,1,New York
E00899,Sales,178404,6,Toronto
E00900,Marketing,185380,6,London
E00901,R&D,99505,3,New York
E00902,IT,116457,4,Berlin
E00903,Marketing,140984,5,London
E00904,Finance,31335,1,Toronto
E00905,Sales,22094,1,Toronto
E00906,R&D,177584,6,Toronto
E00907,Operations,128061,4,Tokyo
E00908,Operations,88657,3,Tokyo
E00909,Finance,79240,3,London
E00910,Sales,148944,5,New York
E00911,Sales,29343,1,London
E00912,IT,28875,1,New York
E00913,IT,150843,5,Berlin
E00914,Operations,114548,4,Singapore
E00915,Marketing,119507,4,Singapore
E00916,Operations,33541,1,London
E00917,R&D,94765,3,Sydney
E00918,Finance,26937,1,Singapore
E00919,Operations,54281,2,Sydney
E00920,Operations,179833,6,Sydney
E00921,R&D,29357,1,London
E00922,HR,87256,3,Sydney
E00923,Finance,60799,2,Toronto
E00924,Sales,96328,3,New York
E00925,Marketing,184847,6,London
E00926,HR,56768,2,Toronto
E00927,Sales,54031,2,Toronto
E00928,Marketing,95002,3,London
E00929,Sales,66962,2,London
E00930,Sales,151443,5,Sydney
E00931,R&D,89328,3,Singapore
E00932,Sales,153967,5,Toronto
E00933,Marketing,96521,3,London
E00934,Marketing,155162,5,Toronto
E00935,Marketing,144545,5,Tokyo
E00936,Marketing,84471,3,Sydney
E00937,HR,118459,4,Singapore
E00938,R&D,96551,3,New York
E00939,Finance,27189,1,New York
E00940,R&D,171582,6,Singapore
E00941,Sales,94824,3,Berlin
E00942,Operations,53828,2,Singapore
E00943,Sales,119867,4,Sydney
E00944,Marketing,115951,4,London
E00945,Sales,87630,3,Berlin
E00946,Operations,152731,5,New York
E00947,Operations,57818,2,Tokyo
E00948,IT,149558,5,Toronto
E00949,Finance,118706,4,New York
E00950,IT,92804,3,London
E00951,IT,63484,2,Tokyo
E00952,HR,65865,2,Sydney
E00953,IT,119463,4,Singapore
E00954,Operations,172145,6,New York
E00955,Operations,54030,2,Singapore
E00956,Operations,128662,4,New York
E00957,R&D,183190,6,New York
E00958,Sales,140994,5,New York
E00959,Marketing,26061,1,New York
E00960,IT,29159,1,Berlin
E00961,IT,170103,6,Sydney
E00962,Finance,24636,1,Berlin
E00963,Finance,40370,1,Toronto
E00964,R&D,107348,4,Berlin
E00965,IT,125504,4,New York
E00966,Sales,173852,6,Singapore
E00967,Finance,117673,4,Sydney
E00968,R&D,43221,1,Berlin
E00969,IT,121268,4,London
E00970,HR,155428,5,New York
E00971,Sales,91540,3,Toronto
E00972,R&D,61345,2,Toronto
E00973,Sales,93107,3,New York
E00974,HR,91885,3,Tokyo
E00975,R&D,65630,2,Berlin
E00976,Sales,21134,1,Berlin
E00977,Finance,175471,6,Singapore
E00978,R&D,27021,1,New York
E00979,IT,139321,5,London
E00980,Finance,125280,4,London
E00981,HR,119725,4,Tokyo
E00982,IT,122605,4,Singapore
E00983,R&D,92778,3,London
E00984,Marketing,89013,3,New York
E00985,Marketing,119025,4,Tokyo
E00986,IT,152967,5,Tokyo
E00987,Marketing,183279,6,Toronto
E00988,IT,89906,3,Singapore
E00989,Finance,155620,5,Sydney
E00990,Marketing,116135,4,London
E00991,R&D,175141,6,Tokyo
E00992,Finance,116866,4,Toronto
E00993,Sales,124765,4,Toronto
E00994,Finance,63625,2,Toronto
E00995,IT,56792,2,Toronto
E00996,Finance,94002,3,New York
E00997,R&D,35944,1,Singapore
E00998,Operations,31757,1,Singapore
E00999,Operations,89867,3,Tokyo
E01000,Marketing,149184,5,Tokyo
E01001,Marketing,56624,2,Toronto
E01002,Marketing,56037,2,Toronto
E01003,Sales,80531,3,Toronto
E01004,Marketing,180006,6,Toronto
E01005,Sales,183296,6,Singapore
E01006,IT,171962,6,Tokyo
E01007,HR,86154,3,Tokyo
E01008,R&D,34147,1,Tokyo
E01009,R&D,178677,6,Toronto
E01010,HR,93177,3,New York
E01011,Marketing,180299,6,Sydney
E01012,Sales,66803,2,Toronto
E01013,Operations,104902,4,Singapore
E01014,Marketing,159002,5,London
E01015,R&D,91048,3,New York
E01016,Marketing,94035,3,New York
E01017,R&D,92381,3,Tokyo
E01018,Sales,125301,4,Tokyo
E01019,IT,91962,3,London
E01020,Finance,179872,6,Tokyo
E01021,R&D,86526,3,New York
E01022,Sales,27379,1,London
E01023,R&D,145887,5,Berlin
E01024,Finance,120001,4,Tokyo
E01025,Marketing,178360,6,Berlin
E01026,IT,154125,5,Sydney
E01027,R&D,116709,4,Toronto
E01028,IT,143270,5,Tokyo
E01029,R&D,57618,2,New York
E01030,Finance,61312,2,Toronto
E01031,HR,154254,5,Berlin
E01032,Operations,91952,3,Singapore
E01033,Operations,181326,6,London
E01034,HR,47805,2,Singapore
E01035,R&D,127113,4,Sydney
E01036,IT,184826,6,Berlin
E01037,HR,180443,6,Sydney
E01038,Finance,86911,3,New York
E01039,Sales,63078,2,Berlin
E01040,Operations,89302,3,Toronto
E01041,IT,90002,3,London
E01042,Marketing,52780,2,Sydney
E01043,Operations,87247,3,Toronto
E01044,Marketing,117459,4,Berlin
E01045,R&D,27733,1,Singapore
E01046,Finance,61633,2,New York
E01047,Finance,123111,4,Tokyo
E01048,Operations,185195,6,London
E01049,Operations,153352,5,New York
E01050,HR,52231,2,Singapore
E01051,HR,91882,3,New York
E01052,HR,55651,2,Berlin
E01053,Marketing,114052,4,Sydney
E01054,HR,55496,2,Toronto
E01055,Finance,28356,1,Tokyo
E01056,HR,57279,2,Tokyo
E01057,Marketing,90204,3,New York
E01058,Finance,63704,2,Toronto
E01059,Marketing,178857,6,Singapore
E01060,IT,17188,1,New York
E01061,Sales,132063,4,Berlin
E01062,Sales,59903,2,Tokyo
E01063,Marketing,30112,1,Toronto
E01064,HR,54095,2,London
E01065,Operations,183576,6,Berlin
E01066,R&D,92192,3,New York
E01067,IT,33364,1,London
E01068,HR,28229,1,Sydney
E01069,IT,180509,6,New York
E01070,Sales,173804,6,Berlin
E01071,Marketing,30823,1,New York
E01072,Sales,60866,2,London
E01073,R&D,28883,1,London
E01074,Marketing,171995,6,Toronto
E01075,IT,29483,1,Sydney
E01076,Marketing,149120,5,Singapore
E01077,IT,150104,5,London
E01078,R&D,83699,3,Sydney
E01079,Finance,148124,5,New York
E01080,Finance,66408,2,Singapore
E01081,R&D,114442,4,London
E01082,HR,92491,3,London
E01083,HR,187902,6,Singapore
E01084,R&D,115945,4,Singapore
E01085,Marketing,118829,4,London
E01086,Finance,124936,4,Singapore
E01087,R&D,58400,2,Sydney
E01088,Finance,25824,1,Singapore
E01089,Operations,81961,3,Toronto
E01090,Finance,40118,1,London
E01091,Operations,29049,1,Berlin
E01092,HR,89098,3,Toronto
E01093,Finance,78940,3,New York
E01094,Operations,52880,2,London
E01095,R&D,147853,5,Berlin
E01096,Sales,22009,1,Toronto
E01097,Marketing,130121,4,Toronto
E01098,Finance,120948,4,London
E01099,HR,182129,6,London
E01100,Operations,56792,2,Sydney
E01101,Sales,69021,2,Toronto
E01102,Marketing,33598,1,London
E01103,Sales,145217,5,Singapore
E01104,R&D,187420,6,New York
E01105,HR,28434,1,London
E01106,Operations,83747,3,Toronto
E01107,Finance,184411,6,New York
E01108,Sales,177649,6,Tokyo
E01109,Finance,57816,2,Tokyo
E01110,IT,130498,4,London
E01111,R&D,118208,4,Toronto
E01112,IT,153720,5,Berlin
E01113,Sales,56753,2,Berlin
E01114,Operations,37098,1,Sydney
E01115,Marketing,50667,2,Sydney
E01116,R&D,26576,1,Sydney
E01117,Finance,110149,4,Toronto
E01118,Operations,143944,5,Toronto
E01119,Operations,120071,4,Singapore
E01120,R&D,27964,1,Tokyo
E01121,IT,90529,3,Tokyo
E01122,R&D,129882,4,Singapore
E01123,Marketing,98086,3,New York
E01124,Operations,145506,5,Singapore
E01125,Sales,179054,6,London
E01126,Sales,59362,2,New York
E01127,Operations,112744,4,Singapore
E01128,IT,83738,3,Berlin
E01129,Operations,124434,4,London
E01130,Sales,106978,4,Tokyo
E01131,Finance,92183,3,New York
E01132,R&D,66178,2,Berlin
E01133,Finance,123401,4,Berlin
E01134,Operations,21107,1,Tokyo
E01135,Finance,87479,3,Tokyo
E01136,R&D,181738,6,Tokyo
E01137,Finance,56621,2,Berlin
E01138,HR,144563,5,Berlin
E01139,HR,153396,5,Singapore
E01140,Marketing,63331,2,Berlin
E01141,Operations,21370,1,Singapore
E01142,R&D,155970,5,Tokyo
E01143,Operations,27677,1,Tokyo
E01144,R&D,183916,6,Singapore
E01145,R&D,87012,3,Berlin
E01146,Sales,158694,5,Berlin
E01147,Marketing,150426,5,London
E01148,Marketing,55847,2,Toronto
E01149,Sales,152091,5,London
E01150,HR,33252,1,London
E01151,R&D,35259,1,Sydney
E01152,Finance,58080,2,Berlin
E01153,IT,189978,6,London
E01154,IT,63033,2,New York
E01155,Sales,122672,4,London
E01156,IT,178396,6,London
E01157,IT,181150,6,London
E01158,Marketing,153329,5,Sydney
E01159,Operations,64194,2,Sydney
E01160,R&D,57208,2,Toronto
E01161,HR,182197,6,Tokyo
E01162,Finance,182288,6,Toronto
E01163,Marketing,179972,6,Sydney
E01164,Operations,84541,3,Berlin
E01165,Sales,153477,5,Toronto
E01166,IT,178530,6,London
E01167,HR,112410,4,London
E01168,Operations,154451,5,London
E01169,Marketing,122503,4,Toronto
E01170,IT,120035,4,New York
E01171,HR,183494,6,New York
E01172,Operations,32460,1,Sydney
E01173,HR,79233,3,Singapore
E01174,HR,117605,4,Toronto
E01175,Finance,33467,1,New York
E01176,Finance,95299,3,Toronto
E01177,IT,33417,1,Berlin
E01178,Operations,36059,1,Tokyo
E01179,IT,148153,5,Sydney
E01180,Marketing,21118,1,London
E01181,R&D,54853,2,Toronto
E01182,Finance,112388,4,Tokyo
E01183,IT,56853,2,London
E01184,Finance,87320,3,New York
E01185,IT,24417,1,Toronto
E01186,R&D,119220,4,Sydney
E01187,Marketing,120800,4,Sydney
E01188,Marketing,95586,3,London
E01189,IT,58201,2,Toronto
E01190,HR,147932,5,London
E01191,Finance,55181,2,Singapore
E01192,Finance,181718,6,Sydney
E01193,IT,60163,2,London
E01194,HR,58847,2,New York
E01195,Marketing,34450,1,New York
E01196,Finance,50769,2,Singapore
E01197,HR,82517,3,Sydney
E01198,HR,179582,6,Sydney
E01199,Finance,115390,4,Berlin
E01200,IT,121036,4,London
E01201,HR,86391,3,Toronto
E01202,Operations,177266,6,Sydney
E01203,R&D,128367,4,London
E01204,Marketing,23502,1,Berlin
E01205,IT,94056,3,Tokyo
E01206,HR,154093,5,Berlin
E01207,Operations,84387,3,New York
E01208,Marketing,95088,3,New York
E01209,Finance,62757,2,Toronto
E01210,HR,181953,6,Sydney
E01211,HR,185236,6,Sydney
E01212,IT,28853,1,Sydney
E01213,Operations,52344,2,Berlin
E01214,R&D,122860,4,New York
E01215,IT,155621,5,Berlin
E01216,Operations,152823,5,Toronto
E01217,R&D,59882,2,Toronto
E01218,IT,61126,2,New York
E01219,IT,149342,5,Singapore
E01220,Sales,147816,5,Singapore
E01221,R&D,68747,2,New York
E01222,R&D,143538,5,New York
E01223,Marketing,117485,4,Singapore
E01224,HR,181471,6,New York
E01225,Marketing,26081,1,Berlin
E01226,Operations,145419,5,Tokyo
E01227,Sales,59664,2,Singapore
E01228,Marketing,183410,6,Sydney
E01229,R&D,147099,5,Berlin
E01230,Sales,62498,2,Toronto
E01231,Sales,180379,6,Singapore
E01232,IT,92411,3,Sydney
E01233,R&D,34345,1,Singapore
E01234,HR,116183,4,Tokyo
E01235,IT,183416,6,Toronto
E01236,Sales,95364,3,New York
E01237,Operations,116070,4,Singapore
E01238,Marketing,121519,4,Toronto
E01239,Operations,88845,3,Sydney
E01240,HR,53306,2,New York
E01241,Marketing,26970,1,Sydney
E01242,Marketing,69962,2,Berlin
E01243,Sales,147252,5,Sydney
E01244,Finance,178064,6,Berlin
E01245,Sales,60126,2,Singapore
E01246,Marketing,119930,4,Singapore
E01247,IT,87534,3,Sydney
E01248,Operations,53717,2,New York
E01249,IT,118605,4,London
E01250,Marketing,33951,1,Toronto
E01251,R&D,92853,3,Singapore
E01252,Finance,88343,3,Sydney
E01253,Operations,84574,3,Tokyo
E01254,Operations,44745,1,London
E01255,Sales,83244,3,New York
E01256,Marketing,32409,1,Tokyo
E01257,R&D,152744,5,Tokyo
E01258,Sales,89372,3,Berlin
E01259,R&D,30429,1,Singapore
E01260,Operations,148851,5,Toronto
E01261,Sales,90876,3,Toronto
E01262,IT,91837,3,Sydney
E01263,Operations,94609,3,Toronto
E01264,IT,122100,4,Berlin
E01265,Operations,40282,1,Berlin
E01266,Finance,62368,2,Toronto
E01267,R&D,122777,4,Sydney
E01268,Sales,87913,3,Singapore
E01269,Marketing,154879,5,New York
E01270,Finance,83771,3,New York
E01271,Operations,56452,2,New York
E01272,Finance,88914,3,Singapore
E01273,IT,192133,6,Toronto
E01274,Operations,173111,6,Sydney
E01275,Marketing,155106,5,Toronto
E01276,Finance,82070,3,Singapore
E01277,Marketing,39354,1,Berlin
E01278,Marketing,115658,4,Singapore
E01279,R&D,166821,6,Sydney
E01280,IT,121639,4,Tokyo
E01281,Finance,114930,4,New York
E01282,Sales,25372,1,Tokyo
E01283,R&D,55523,2,Sydney
E01284,R&D,115020,4,Berlin
E01285,Finance,64292,2,Toronto
E01286,Finance,180191,6,Sydney
E01287,HR,148501,5,New York
E01288,HR,73103,2,Singapore
E01289,Operations,97320,3,Sydney
E01290,Marketing,61403,2,London
E01291,IT,151860,5,London
E01292,Finance,149734,5,Berlin
E01293,R&D,35482,1,Singapore
E01294,R&D,83403,3,New York
E01295,HR,175999,6,Tokyo
E01296,R&D,156187,5,Singapore
E01297,Operations,59785,2,Tokyo
E01298,Finance,184242,6,London
E01299,Marketing,146966,5,Sydney
E01300,Operations,66000,2,Toronto
E01301,HR,110617,4,Sydney
E01302,Marketing,56823,2,New York
E01303,Sales,116878,4,Singapore
E01304,Finance,116976,4,Singapore
E01305,Sales,124485,4,Tokyo
E01306,R&D,33257,1,Singapore
E01307,Sales,28992,1,Toronto
E01308,Sales,92993,3,Toronto
E01309,Sales,116329,4,Sydney
E01310,Operations,62286,2,Toronto
E01311,Sales,33522,1,Tokyo
E01312,R&D,120419,4,New York
E01313,Operations,182048,6,Toronto
E01314,Sales,97016,3,Berlin
E01315,IT,177784,6,Berlin
E01316,Operations,121482,4,Berlin
E01317,Marketing,150986,5,Berlin
E01318,Operations,188499,6,New York
E01319,Operations,30953,1,London
E01320,IT,114837,4,Singapore
E01321,R&D,159046,5,Sydney
E01322,Marketing,175761,6,Berlin
E01323,R&D,24551,1,New York
E01324,IT,58147,2,London
E01325,R&D,150078,5,Singapore
E01326,Operations,145461,5,Berlin
E01327,HR,122553,4,Tokyo
E01328,Sales,26710,1,Tokyo
E01329,R&D,144540,5,New York
E01330,R&D,60859,2,Sydney
E01331,R&D,84122,3,Berlin
E01332,IT,62986,2,Toronto
E01333,R&D,122316,4,Singapore
E01334,Finance,64240,2,New York
E01335,Marketing,32761,1,Singapore
E01336,Marketing,116516,4,Toronto
E01337,Marketing,121302,4,Singapore
E01338,Operations,54957,2,Singapore
E01339,Marketing,91748,3,Toronto
E01340,Sales,180476,6,Tokyo
E01341,Marketing,153395,5,Berlin
E01342,Operations,148352,5,New York
E01343,R&D,91675,3,Berlin
E01344,Marketing,182346,6,Toronto
E01345,Sales,33783,1,Singapore
E01346,HR,54916,2,Singapore
E01347,HR,29803,1,Sydney
E01348,Finance,91669,3,Toronto
E01349,Finance,185408,6,Toronto
E01350,Operations,183110,6,Singapore
E01351,R&D,61934,2,New York
E01352,R&D,130061,4,Berlin
E01353,Marketing,91246,3,Toronto
E01354,Finance,90724,3,Berlin
E01355,R&D,58242,2,Singapore
E01356,R&D,175907,6,Singapore
E01357,Operations,62499,2,Singapore
E01358,R&D,121838,4,London
E01359,HR,33127,1,Toronto
E01360,HR,117038,4,London
E01361,R&D,189770,6,Tokyo
E01362,Marketing,114705,4,Toronto
E01363,Marketing,99812,3,Singapore
E01364,Operations,155057,5,Toronto
E01365,HR,56287,2,Singapore
E01366,Finance,96154,3,Berlin
E01367,Operations,92814,3,Singapore
E01368,R&D,129935,4,Tokyo
E01369,HR,178324,6,Singapore
E01370,R&D,37770,1,Sydney
E01371,Operations,122074,4,Sydney
E01372,Marketing,90217,3,New York
E01373,Sales,17352,1,Tokyo
E01374,R&D,181206,6,New York
E01375,R&D,121931,4,Tokyo
E01376,Sales,188777,6,Tokyo
E01377,Sales,177670,6,Tokyo
E01378,Marketing,29630,1,Berlin
E01379,HR,90975,3,Toronto
E01380,Marketing,84346,3,Berlin
E01381,IT,183147,6,London
E01382,Operations,184476,6,London
E01383,Finance,181265,6,Sydney
E01384,Marketing,59831,2,New York
E01385,Operations,87417,3,Berlin
E01386,Marketing,118970,4,London
E01387,HR,29116,1,Berlin
E01388,Sales,87544,3,Toronto
E01389,R&D,118719,4,Sydney
E01390,Operations,89691,3,New York
E01391,Marketing,154372,5,London
E01392,R&D,143983,5,Tokyo
E01393,R&D,27563,1,Tokyo
E01394,Marketing,26150,1,Singapore
E01395,Marketing,27719,1,Sydney
E01396,Marketing,62975,2,Berlin
E01397,Operations,117935,4,Sydney
E01398,Sales,119842,4,London
E01399,IT,152865,5,Tokyo
E01400,Operations,28201,1,Sydney
E01401,Finance,180919,6,Sydney
E01402,Sales,61749,2,London
E01403,Finance,59522,2,Berlin
E01404,R&D,119597,4,Sydney
E01405,Sales,64576,2,London
E01406,Sales,89416,3,Tokyo
E01407,Marketing,188694,6,Singapore
E01408,Operations,189162,6,Toronto
E01409,Sales,32410,1,Singapore
E01410,Finance,31968,1,Berlin
E01411,HR,178605,6,Berlin
E01412,Sales,59755,2,London
E01413,R&D,119737,4,Berlin
E01414,Sales,96234,3,Tokyo
E01415,IT,94757,3,Berlin
E01416,Finance,141480,5,Sydney
E01417,Finance,127814,4,Tokyo
E01418,Finance,88783,3,London
E01419,R&D,189520,6,New York
E01420,IT,161093,5,Berlin
E01421,Marketing,151478,5,Sydney
E01422,R&D,67384,2,Tokyo
E01423,Sales,61083,2,New York
E01424,Operations,27055,1,Singapore
E01425,Finance,146960,5,New York
E01426,Sales,177258,6,New York
E01427,HR,174475,6,Tokyo
E01428,Sales,66089,2,Sydney
E01429,Sales,116410,4,London
E01430,Finance,125898,4,New York
E01431,Finance,27343,1,Singapore
E01432,IT,84488,3,Toronto
E01433,Sales,62043,2,London
E01434,HR,85807,3,Tokyo
E01435,Marketing,122674,4,Sydney
E01436,R&D,56813,2,Singapore
E01437,IT,109564,4,Berlin
E01438,Sales,29844,1,Berlin
E01439,Marketing,175317,6,Toronto
E01440,IT,91460,3,Toronto
E01441,R&D,78808,3,New York
E01442,Operations,116965,4,New York
E01443,R&D,46262,2,New York
E01444,HR,57368,2,Tokyo
E01445,IT,28074,1,London
E01446,Operations,30706,1,Berlin
E01447,HR,93841,3,Sydney
E01448,Sales,32541,1,Sydney
E01449,Marketing,169579,6,Tokyo
E01450,Sales,178562,6,Toronto
E01451,IT,89772,3,London
E01452,R&D,57150,2,Toronto
E01453,Finance,52414,2,Berlin
E01454,IT,87919,3,Berlin
E01455,Finance,87749,3,Singapore
E01456,Marketing,177323,6,Singapore
E01457,Sales,26345,1,New York
E01458,IT,183427,6,Tokyo
E01459,IT,149122,5,Singapore
E01460,Marketing,120490,4,Singapore
E01461,HR,176405,6,London
E01462,R&D,89026,3,Toronto
E01463,Finance,180458,6,London
E01464,Finance,149418,5,London
E01465,HR,187890,6,Tokyo
E01466,Marketing,184345,6,New York
E01467,Finance,115553,4,New York
E01468,Finance,154380,5,Singapore
E01469,Operations,146980,5,Berlin
E01470,Operations,51802,2,London
E01471,Finance,64982,2,Berlin
E01472,HR,63202,2,Singapore
E01473,IT,61620,2,Singapore
E01474,Operations,120426,4,Tokyo
E01475,Marketing,89065,3,Sydney
E01476,Sales,126029,4,Singapore
E01477,Sales,122333,4,Berlin
E01478,HR,85255,3,London
E01479,Sales,64660,2,Sydney
E01480,Sales,155678,5,London
E01481,IT,55877,2,Toronto
E01482,IT,87355,3,Tokyo
E01483,R&D,36115,1,Berlin
E01484,IT,121762,4,Singapore
E01485,R&D,110896,4,Tokyo
E01486,IT,170438,6,Toronto
E01487,R&D,143158,5,New York
E01488,R&D,124556,4,Sydney
E01489,Sales,36318,1,Berlin
E01490,IT,182717,6,New York
E01491,IT,31320,1,Toronto
E01492,Sales,93662,3,Berlin
E01493,Marketing,81725,3,Toronto
E01494,Sales,119386,4,Toronto
E01495,R&D,144348,5,Toronto
E01496,Operations,157581,5,Singapore
E01497,Finance,180360,6,New York
E01498,HR,175240,6,Singapore
E01499,HR,181288,6,Tokyo
E01500,HR,151670,5,Berlin
E01501,Marketing,140460,5,Berlin
E01502,HR,117931,4,Singapore
E01503,Operations,152782,5,Berlin
E01504,R&D,62430,2,New York
E01505,HR,95413,3,Sydney
E01506,HR,119531,4,London
E01507,Sales,53564,2,Toronto
E01508,Finance,147082,5,New York
E01509,Sales,142403,5,Sydney
E01510,Marketing,87744,3,Berlin
E01511,Finance,156001,5,Singapore
E01512,R&D,147942,5,Toronto
E01513,Operations,20651,1,Tokyo
E01514,Sales,60952,2,Toronto
